ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_DM,Z_1960C,FAC_1,FAC_2,FAC_3
59152373,-1.483521,0,0,-0.09189,-0.022738,-1.320067,0,-1.033391,0,0,0,,,
59152374,0.92181,-0.357748,-0.517229,-0.32305,-0.023385,-1.220097,-0.688774,-0.37211,0,0,0,,,
59152375,-1.483515,0,-0.673661,-0.754551,-0.023733,-0.852044,-0.680511,-0.476523,0,0,0,,,
59152377,1.170703,-1.058246,-0.79533,-0.138122,-0.023932,-0.021682,-0.685631,-0.328605,0,0,0,,,
59152380,-1.483504,-0.904497,-0.447704,-1.001123,-0.023683,0.73487,-0.418647,0.241936,0,0,0,,,
59152381,1.151327,-1.202466,0,-1.124408,-0.023932,0.026532,-0.674832,-0.931655,0,0,0,,,
59152382,-1.483521,0,-0.534611,-0.554211,-0.02428,-0.29847,-0.700756,-0.342052,0,0,-0.986411,,,
59152383,0.806809,-0.391697,-0.160913,0.53995,-0.024679,0.203004,0,-0.427217,0,0,0,,,
59152384,0.001831,0.310168,2.168183,2.913202,-0.025226,3.266551,-0.386473,1.190916,-0.080152,0,-0.849197,2.04608,0.75974,-0.60495
59152385,-0.388248,2.697614,2.25509,2.466291,0,1.321994,1.663475,1.662598,0,0,-1.215828,,,
59152386,-0.329637,0.23261,0.595174,3.683739,-0.025325,-1.202642,-0.637342,1.701905,-0.047743,0,-1.194171,0.24392,0.7883,-1.01303
59152387,-0.525019,1.729122,0.482196,3.776203,-0.025425,2.026544,0,1.446411,0,0,0,,,
59152388,-0.156138,0.780111,0.073735,5.070704,-0.025325,2.147638,-0.683981,0.966579,0.925372,0,0,,,
59152389,0.38248,-1.18829,-0.282582,0.416664,-0.025077,0.504214,-0.669604,0.669054,-0.89609,0,0,,,
59152390,-0.490256,0.364428,3.549997,0.139271,-0.025624,0.886831,0,0.04119,0,0,0,,,
59152391,-0.940458,2.666162,4.888358,8.014154,0,0.642607,-0.644192,3.502831,-1.371318,0,0,,,
59152392,-0.3326,1.05833,1.420787,0.986861,-0.025425,1.570659,-0.529471,1.742246,-1.181257,0,-1.444888,0.42102,1.35287,-1.21038
59152393,-0.154371,0.040375,1.281736,2.23513,-0.025425,1.88815,-0.567017,1.165366,1.189854,0,0,,,
59152394,0.068108,0.893041,-0.777949,-0.292229,-0.025325,0.476535,-0.693819,0.509597,0,0,-0.827757,,,
59152395,0.175216,-1.124839,0.464815,0.277968,-0.025126,0.416145,-0.7421,0.935421,-0.798901,0,0,,,
59152396,0.269929,-1.250854,-0.760568,1.464594,-0.025027,-0.624787,-0.597381,0.402532,-0.619475,0,0,,,
59152397,0.905398,-0.985795,0.499577,-0.245997,-0.02433,0.26517,-0.681401,0,0,0,0,,,
59152398,-1.483521,0,-0.708424,-1.016533,-0.02438,-0.012942,0,0.509597,0,0,0,,,
59152399,1.119899,-0.724392,0.099807,-0.708319,-0.024479,-0.879723,0,0,0,0,0,,,
59152403,-1.483518,-0.607732,0,-0.600444,-0.022439,-0.624787,-0.612093,-0.931655,0,0,0,,,
59152406,1.303085,-0.917898,-0.404251,-0.646676,-0.023833,-0.229798,-0.544824,-0.661421,0,-0.585038,0,,,
59152407,-1.483512,0,-0.299963,-0.862426,-0.023982,-0.480824,-0.482693,-0.427217,0,0,0,,,
59152408,1.244331,0,-0.934381,-0.230586,-0.023733,-1.343041,-0.625714,-0.427217,0,0,0,,,
59152409,-1.483515,0,-0.856165,-0.569622,-0.023733,-0.987363,-0.657496,0.241936,0,0,0,,,
59152410,-1.483515,0,-0.995215,-1.124408,-0.023932,-1.164651,-0.677747,-0.661421,0,0,0,,,
59152411,-1.483518,0,0,-0.677497,-0.023982,0.089033,-0.639116,0,0,0,0,,,
59152414,0.755378,-1.433403,-0.612827,-0.138122,-0.024878,0.604517,-0.614042,-0.04147,-1.016579,0,0,,,
59152415,-1.483515,0,-1.082122,-1.293926,-0.024131,-1.383476,-0.650433,0,0,0,0,,,
59152416,0,0,0,0,-0.024032,0,0,0,0,0,0,,,
59152417,-1.483518,-0.22361,-0.995215,-0.862426,-0.024032,-0.318865,-0.695164,-0.427217,0,0,0,,,
59152418,1.195721,-1.210612,-0.621517,-0.585033,-0.02443,-0.395345,-0.716966,0.077221,0,0,0,,,
59152419,1.165603,0,-0.491157,-0.215175,-0.02433,-1.236633,0,0.509597,0,0,0,,,
59152420,-1.483518,-0.931786,-1.090813,-0.677497,-0.024131,-0.685972,0,-0.239854,0,0,0,,,
59152421,-1.483518,0,-0.595445,-0.877837,-0.024181,-0.758629,-0.669604,0,0,0,0,,,
59152422,-1.483521,0,-0.882237,-0.353872,-0.023783,-0.556805,0,-0.239854,0,0,0,,,
59152423,1.312146,-1.134319,-1.073431,-0.831605,-0.023932,-0.741329,0,-0.931655,0,0,0,,,
59152424,-1.483521,-0.931786,-0.804021,-0.785372,-0.023783,-0.133305,-0.669604,-0.962539,0,0,0,,,
59152425,-1.483512,-1.279717,-1.142957,-0.831605,-0.023484,-0.602936,-0.65882,0,0,0,0,,,
59152426,-1.483506,0,-0.908309,-1.047355,-0.023534,-0.624787,-0.687228,-0.895624,0,0,0,,,
59152428,0.497025,-0.074844,0.021591,0.355022,-0.025276,0.894515,-0.572743,1.095105,-1.250652,0.023477,0,,,
59152431,0.78031,-1.228317,-1.160338,0.355022,-0.024679,-0.879723,0,0.093235,0,0,0,,,
59152432,-1.483515,-1.11746,-0.439013,-0.415515,-0.023634,-0.596548,-0.729977,-0.61458,0,-0.454606,-1.263312,,,
59152433,0,0,0,0,0,0,0,0,0,0,0,,,
59152434,-1.483512,-0.629336,-0.317344,-0.677497,-0.023584,-0.852044,-0.688007,0.04119,0,-0.090967,-0.976247,,,
59152435,0.746288,0,-0.291272,0.555361,-0.02433,-0.13891,0,-0.159556,0,0,-0.864443,,,
59152436,0.046567,-0.104891,0.447433,0.632415,-0.025375,0.793582,-0.661388,0.95045,0,0,0,,,
59152437,-0.329979,1.404414,1.290427,1.079326,-0.025375,1.674269,-0.695164,1.259048,-1.195569,0,-1.239316,0.42116,1.2755,-1.1001
59152439,0.155384,-0.305742,-0.777949,2.620399,-0.02433,0.387111,-0.663853,1.446411,0,0,0,,,
59152440,0.428355,-0.573421,0.53434,-0.52339,-0.024679,0.173272,-0.47093,-0.427217,0,0,-1.239316,,,
59152441,0.530676,-0.357748,0.099807,-0.138122,-0.02438,0.173272,-0.645806,-0.561048,1.752319,0,-0.816527,0.01234,-0.64168,0.58083
59152442,0.116918,-0.221954,-0.169603,2.204309,-0.024828,0.642607,-0.700756,0.884322,0,0,0,,,
59152443,0.833479,0,-0.534611,-0.045657,-0.024579,-0.645886,0,0.04119,0,0,0,,,
59152444,1.121523,-1.045205,-0.343416,-0.215175,-0.024529,0.476535,0,-0.427217,0,0,0,,,
59152445,-0.035609,0.489869,-0.047934,2.450881,-0.024878,0.834229,-0.531256,0.134871,0,0,-0.133133,,,
59152446,0.854622,-0.4133,-0.334726,0.170093,-0.02443,-0.187755,-0.660117,0.04119,0.402713,0,0,,,
59152448,1.137622,-0.672543,0,0.170093,-0.02438,-0.126247,0,-0.239854,0,0,0,,,
59152449,-1.483521,-0.561439,-0.960453,-0.153532,-0.023982,-0.395345,0,-0.342052,0,0,0,,,
59152450,1.128618,0,-0.38687,-0.52339,-0.02438,-0.464542,-0.698971,-0.159556,-1.156485,-0.175087,-0.664485,,,
59152451,-1.483518,-0.724392,-1.351532,-0.415515,-0.02428,-0.556805,-0.579926,-0.561048,0,0,0,,,
59152452,0,0,0,0,-0.023982,0,-0.576396,-0.427217,0,0,0.561062,,,
59152453,0.5794,-1.021957,0.212786,1.079326,-0.024629,0.536151,0,-0.114946,0,0,0,,,
59152454,1.099269,-1.066592,-0.334726,-0.415515,-0.024131,-0.263242,0,-0.37211,0,0,-1.021882,,,
59152455,-0.036407,-1.143413,-0.047934,0.878986,-0.025126,1.265379,-0.656144,0.643427,0,0,-1.278575,,,
59152456,0.038617,-0.04731,0.412671,1.110147,-0.025226,1.358437,-0.634597,1.374348,-0.347441,0,-1.318873,0.36366,0.47312,-0.91065
59152458,-0.594714,1.738863,2.79391,3.051899,-0.025375,3.046287,-0.645806,2.617428,0.689101,0,-1.275035,1.83007,2.26145,0.08044
59152459,-0.408906,1.828746,0.699462,0.385843,-0.025674,2.026544,-0.651908,2.934291,0.039357,0,0,,,
59152460,-0.579299,1.924571,2.985105,3.652917,-0.025027,1.281347,-0.609592,2.430065,1.426041,0,-1.353418,1.54159,2.3164,0.37445
59152461,0.632427,-0.655027,-1.212482,-0.600444,-0.024728,0.155843,0,0.168937,0,0,1.679105,,,
59152462,0.501299,0.30511,0.160642,-0.045657,-0.024579,0.67871,-0.70517,-0.702751,0,0,-0.341426,,,
59152463,0.540535,-1.152142,-0.864856,0.200914,-0.024828,0.919395,-0.697109,-0.159556,0,0,-0.931525,,,
59152464,-1.483512,0,-0.821402,-0.631265,-0.02428,-0.556805,-0.595918,-0.239854,0,0,-0.097785,,,
59152465,-1.483521,0,-0.917,-0.847015,-0.02443,-0.104719,0,-0.427217,0,0,0,,,
59152466,1.039119,0,-1.134266,0.154682,-0.02428,-0.556805,-0.682276,-0.661421,0,0,0,,,
59152467,1.032993,0,-0.821402,-0.477158,-0.024181,-0.126247,0,-0.239854,0,0,0,,,
59152468,1.165745,0,-0.78664,-0.292229,-0.024131,-0.507125,0,0.241936,0,0,0,,,
59152469,-1.483515,0,-1.308079,-0.692908,-0.023982,-0.685972,-0.653351,-0.342052,-0.427815,0,0,,,
59152470,1.279834,0,-1.169029,0.370432,-0.023683,-0.791654,-0.631748,-0.066904,0,0,-0.222783,,,
59152471,0.648384,0,-0.25651,-0.153532,-0.024181,-0.104719,0,0.7438,-0.205352,0.503289,-0.320843,,,
59152472,1.211421,-0.889973,-0.204366,-0.461747,-0.023285,0.155843,0,-0.801943,0,-0.536304,0,,,
59152474,0.731073,-1.126218,-0.430323,-0.061068,-0.024529,-0.220969,-0.720041,1.014035,0,0,0,,,
59152477,0.984667,-0.550123,-0.725805,0.015986,-0.02443,0.043974,-0.701904,-0.962539,0,0,0,,,
59152478,0.899613,0,-1.05605,0.262557,-0.024479,-0.395345,0,0.04119,0,0,0,,,
59152479,0.795326,-1.312549,-1.029978,1.125558,-0.024579,-0.263242,-0.54308,-0.114946,0,0,-1.329914,,,
59152480,0.467847,0,-0.282582,0.000575,-0.024828,0.321534,-0.734925,-0.37211,0,0,0,,,
59152481,0.336206,-1.306861,-0.864856,0.694058,-0.024977,-0.723472,-0.65882,-0.193014,0,0,0,,,
59152482,0,0,0,0,-0.025723,0,0,1.349499,0,0,0,,,
59152483,-1.483521,-0.447612,-1.003906,-0.32305,-0.023683,-0.34847,-0.670689,-0.342052,0,0,0,,,
59152491,0.441348,-0.464022,-0.247819,0.185504,-0.022937,-0.852044,-0.579926,-0.476523,0,-0.258848,0.214712,,,
59152492,0.843367,0,-0.830093,0.663236,-0.023435,-0.685972,0,-0.61458,0,0.211563,-0.789907,,,
59152494,1.075334,0,-0.047934,-0.168943,-0.022788,-1.447614,0,-0.49928,0,0,0,,,
59152495,1.17113,0,0.612556,-0.692908,-0.023186,-1.383476,0,-0.561048,0,0,0,,,
59152496,-1.483518,-1.093813,-0.864856,-0.662086,-0.022937,-0.430788,-0.689529,-0.61458,-0.455499,-0.566838,0,,,
59152497,1.204468,-0.724392,-0.943072,-0.138122,-0.023086,-0.596548,0,-0.721644,-1.125457,0,-1.266938,,,
59152498,-1.483515,-1.066592,-0.960453,-0.045657,-0.023385,-0.918473,0,-0.895624,0,-0.524723,0.074713,,,
59152499,-1.483512,0,-1.221172,-0.585033,-0.022688,-0.624787,-0.688007,-0.828709,-0.116367,0,-0.833242,,,
59152500,1.351382,-1.207936,-0.838784,-0.230586,-0.023335,-1.143929,0,0.603278,0.113834,-0.492495,-0.193617,,,
59152501,-1.483504,-0.249113,-1.195101,-0.785372,-0.026171,-0.93071,-0.698359,-0.476523,0,0,-0.976247,,,
59152502,0.135097,-0.317678,0.829822,1.819041,-0.024728,-1.164651,-0.687228,0.930207,0,-0.590477,-0.792961,,,
59152507,0.424166,-0.655027,-0.108769,2.065612,-0.023733,-0.954243,-0.656144,0.04119,-0.150972,0.247389,0,,,
59152510,0.698248,-0.866975,-0.091387,-0.199765,-0.02428,-0.332166,-0.482693,0.04119,0,0,0,,,
59152511,0,0,0,0,-0.023982,0,0,-0.561048,0,0,0,,,
59152512,0.641346,0,-0.856165,0.046807,-0.02443,0.476535,-0.685631,-0.661421,0,0,0,,,
59152514,-1.483521,0,-1.229863,-0.754551,-0.024679,-0.395345,-0.653351,0.04119,0,0,0,,,
59152515,-0.098267,-0.795683,0.595174,1.649523,-0.025475,1.509874,-0.713162,0.509597,-0.98842,0,0,,,
59152516,-0.519377,-0.035238,0.499577,1.495415,31.028465,2.195023,-0.644192,-0.239854,0.548616,0.744972,0,,,
59152517,0.204479,1.134679,1.003635,1.17179,-0.024679,1.165428,-0.461127,0.61981,1.282094,-0.579364,-0.761239,0.70999,0.63938,0.55598
59152518,1.14597,0,-0.412942,-0.769962,-0.024629,-0.954243,-0.65882,0.04119,0,0,0,,,
59152519,0.556833,0.273693,-0.25651,0.971451,-0.024231,0.941538,0.01168,-0.561048,0,0,0,,,
59152520,1.26308,0,-0.604136,-0.569622,-0.02428,-0.852044,-0.576396,-0.853042,0,0,0,,,
59152523,-0.072908,-0.663284,1.029707,0.493718,-0.025475,1.956089,-0.723007,1.446411,-0.222625,0,0,,,
59152524,0.981789,-0.615948,-0.38687,-0.461747,-0.02428,-0.238854,-0.570868,-0.661421,0,0,-0.82665,,,
59152531,1.309382,-1.072392,-0.578064,-0.461747,-0.022639,-0.708766,0,-0.661421,0,-0.58855,-0.767798,,,
59152537,0.918875,-0.428256,-0.621517,0.231736,-0.022987,0.043974,-0.698971,-0.661421,0,0,-0.954746,,,
59152538,-1.483518,-0.968821,-0.308654,-0.924069,-0.023484,-0.486166,-0.677983,-0.715467,-1.261464,-0.621525,0,,,
59152539,-1.483518,-0.391697,-0.630208,-0.415515,-0.023634,-0.263242,-0.709611,-0.159556,-0.658517,-0.581916,-0.417226,-0.75747,-0.4931,-0.41878
59152540,0.299705,0,-0.517229,-0.400104,-0.024529,0.26517,-0.621419,1.446411,0,0,-0.27747,,,
59152541,0.643454,-0.561439,-0.682352,0.832754,-0.024032,-0.104719,-0.598821,0,1.067134,0,0.980328,,,
59152542,-1.483521,-1.312549,-0.734496,0.015986,-0.023982,-0.602936,-0.653351,-0.853042,0,0,-0.906369,,,
59152543,0.505715,-0.842392,-0.517229,3.545042,-0.023683,-0.480824,0,-0.561048,0,0,-0.320843,,,
59152544,1.196006,-1.082509,-0.638899,-0.662086,-0.022439,-0.93071,0,-0.239854,0,0,-1.184255,,,
59152546,-1.483512,-1.444099,-1.229863,-0.847015,-0.023683,-0.946534,-0.690761,-1.082987,-1.349896,0,-1.297574,-1.12925,-1.32076,-1.49007
59152547,1.321948,-1.284893,-0.717114,-0.400104,-0.02229,-0.685972,-0.712737,-0.476523,-0.512275,0,-0.511975,-0.75267,-1.21582,-1.0751
59152548,-1.483515,0,-0.621517,-0.569622,-0.022937,-1.320067,-0.699574,-0.702751,0,0,0,,,
59152559,-1.483521,-0.69923,-0.543301,-0.199765,-0.026072,0.089033,0,-0.561048,0,-0.548744,-0.925427,,,
59152560,0.158946,-1.240408,-0.39556,1.865273,-0.025723,-0.187755,0,0.509597,0,2.328052,0,,,
59152561,0.160086,-0.742989,-0.682352,2.450881,-0.025176,-0.507125,0,0.296684,0,1.899365,-0.879026,,,
59152562,-1.483512,-0.679365,-1.334151,-0.430926,-0.023037,0.556708,-0.668498,-0.342052,0,-0.365424,-0.74087,,,
59152563,0.038645,-0.592776,-0.239128,2.343006,-0.025475,0.089033,-0.639116,0.434652,0,1.372693,-0.890244,,,
59152564,0.989027,-0.866975,-0.934381,-0.430926,-0.022539,-0.645886,0,-0.61458,-0.150972,-0.449227,-1.116003,,,
59152566,1.24057,-1.017063,-1.082122,-0.569622,-0.023982,-0.29847,-0.668498,-0.661421,0,0,0,,,
59152567,1.23262,-0.985795,0,-0.785372,-0.024131,-0.645886,0,-0.801943,0,0,-0.672778,,,
59152568,0.232887,0,0,1.557058,-0.025325,-1.236633,0,0.197325,0,1.023619,0,,,
59152569,-1.483518,0,0,-0.600444,-0.024032,0.026532,0,-0.561048,0,0,0,,,
59152570,-1.483512,0,-0.960453,-1.047355,-0.023584,-1.04675,0,0.04119,0,0,0,,,
59152571,0.367122,0,1.055779,0.509129,-0.023534,0.36582,0,0.509597,0,-0.515572,0,,,
59152572,0.597978,0.229822,-1.108194,0.093039,-0.02229,0.598904,-0.418647,-0.342052,0,-0.492495,0.593313,,,
59152573,-1.483518,-0.47091,-0.821402,0.694058,-0.026072,-1.267225,0,-0.427217,0,0,0,,,
59152574,0.826755,-0.459594,0.012901,0.093039,-0.024679,0.011532,-0.645806,0.95045,0,1.398939,-0.936317,,,
59152575,-1.483498,-1.152142,0.047663,-0.492568,-0.026121,-1.496204,0,-0.638756,1.488787,-0.556399,-0.245219,,,
59152576,1.148734,0.372882,0.091116,0.000575,-0.026121,-0.93071,0,-0.597547,0,0,-1.207147,,,
59152577,0.9464,-0.983032,-0.830093,-0.122711,-0.023584,-1.13309,0,-0.114946,0,-0.084706,-0.950246,,,
59152578,1.114827,-1.250854,-1.029978,0.570772,-0.023435,-0.93071,0,-0.271081,0,0,0,,,
59152579,0,0,0,0,0,0,0,0.884322,1.752319,0.178493,0.012791,,,
59152580,-1.483518,-1.230709,-0.708424,-0.507979,-0.023683,-1.236633,0,-0.114946,0,-0.209575,-0.713849,,,
59152581,1.341694,-0.646619,-0.92569,-0.662086,-0.023932,-0.5199,0,-0.180687,1.565451,0,-0.620506,,,
59152582,1.005468,0.679922,-0.25651,-0.276818,-0.022041,-0.758629,-0.56896,1.044919,0,0,-1.250484,,,
59152583,-1.483521,-0.675036,-1.099503,-0.754551,-0.023584,-0.645886,0,0.95045,0,0,-0.857993,,,
59152584,-1.483515,-0.704948,-0.986525,-0.615854,-0.022589,-0.087105,-0.666221,0.04119,0,0,-0.391816,,,
59152585,-1.483504,-0.561439,-0.551992,-1.170641,-0.021992,-0.060007,0,-0.066904,0,0,0,,,
59152586,-1.483521,-0.403579,-0.647589,-0.415515,-0.023335,-0.685972,-0.614523,0.643427,0,0,-0.025911,,,
59152587,-0.016861,0.665798,1.585909,1.110147,-0.022738,0.598904,-0.625714,1.446411,0.724542,0,-0.185436,0.38644,0.91172,0.41588
59152588,0.24722,-0.659417,-0.673661,0.755701,-0.025027,0.227426,-0.681401,1.6258,-0.979747,0,-0.898409,-0.42942,0.04832,-1.26545
59152589,-0.249113,0.973843,-0.030553,2.543345,-0.024927,1.380707,-0.648926,2.500326,-0.855474,0,-1.009622,0.44655,1.25592,-1.00011
59152590,0.257307,-0.439224,-0.52592,0.308789,-0.025276,0.834229,0,1.602546,0,0,0,,,
59152591,-0.071455,0.123539,-0.039243,1.926916,-0.025276,0.665049,-0.709611,1.847902,-0.824704,0,-1.09003,0.12105,0.64815,-1.19131
59152592,0.261381,-1.034721,0.551721,1.048504,-0.024629,-0.741329,-0.708668,1.330913,0,0,0,,,
59152593,-0.002186,-0.39456,0.056354,1.495415,-0.024927,-0.187755,-0.681401,1.546783,0,0,0,,,
59152594,-0.466692,-0.485647,0.994945,3.622096,-0.025524,0.011532,-0.685631,2.057376,0.079193,0,-1.0148,0.7181,0.69634,-0.86925
59152595,-0.10029,0.336074,0.482196,1.295076,-0.024878,0.73487,-0.607018,1.53707,-1.391055,0,-1.116003,0.05771,0.72,-1.45613
59152596,0,0.632611,0,0,-0.02433,0,-0.623595,1.446411,0,0,0,,,
59152597,1.156599,0.226166,0.377908,0.216325,-0.022091,0.155843,0,-0.180687,0,0,0.065566,,,
59152598,-1.483512,-0.510516,0.221476,-0.430926,-0.026121,-0.591715,-0.681401,-0.293387,0,0,-0.571849,,,
59152599,0.984268,0,-1.003906,-0.030247,-0.023385,-0.332166,-0.629788,-0.853042,0,0,-0.660279,,,
59152600,-1.483515,0,-0.682352,-0.73914,-0.023136,0.011532,-0.644192,0.365472,0,0,-1.18829,,,
59152601,0.516799,0,-0.899618,1.418362,-0.024231,-0.987363,0,0.552179,0,0,0,,,
59152602,-1.483512,0,-0.934381,-0.32305,-0.022887,-0.905906,-0.371727,-0.427217,0,0,0,,,
59152603,-1.483518,0,-0.491157,-0.415515,-0.023335,-0.815139,-0.610852,-0.427217,0,0,0,,,
59152604,-1.483518,0,-0.560683,-0.477158,-0.023285,-0.395345,-0.413017,0.241936,0,0,0,,,
59152605,1.275988,-0.724392,-0.578064,-0.585033,-0.02239,-0.318865,0,-0.630872,-0.303235,0,-0.097785,,,
59152606,1.310494,-0.825039,-1.32546,-0.461747,-0.022838,-0.13891,-0.570868,-0.114946,1.458669,0,-0.097785,-0.47801,-1.12846,0.57138
59152607,1.146455,-0.835979,-0.769258,-0.32305,-0.023335,-0.723472,-0.533015,0.723726,0,0,0,,,
59152608,1.191902,-1.045205,-0.421632,-0.400104,-0.023534,-0.395345,0,0.978004,0,0,-1.283709,,,
59152609,1.008317,0,-1.334151,0.570772,-0.022937,-0.43938,-0.567017,-0.239854,0,0,-1.148254,,,
59152610,-1.483498,0,-1.012597,-0.95489,-0.021892,-0.852044,-0.570868,-0.476523,0,0,0,,,
59152611,-1.483489,0,-1.212482,-1.293926,-0.022539,-1.236633,-0.586637,-0.661421,0,0,0,,,
59152612,-1.483452,0,-0.777949,-1.309337,-0.026121,-1.236633,-0.583337,-0.661421,0,0,0,,,
59152613,-1.483512,0,-1.116885,-0.908658,-0.02234,-0.723472,0,-0.661421,0,0,0,,,
59152614,1.263165,0,-0.934381,-0.122711,-0.022838,-0.852044,-0.672799,-0.49928,0,0,0,,,
59152615,0.395986,-0.96078,-0.456395,1.017683,-0.02438,-0.464542,0,0.608209,0,0,0,,,
59152616,1.149589,-0.839555,-0.812712,-0.292229,-0.023285,-1.281402,-0.594432,-0.094799,-0.867505,0,0,,,
59152617,-1.483518,0,-1.05605,-0.800783,-0.022887,0.089033,-0.629788,-0.066904,0,0,-0.351458,,,
59152618,-1.483504,0,0,-1.016533,-0.023484,-0.126247,0,-0.49928,0,0,-0.27747,,,
59152619,-1.483518,0,0,-0.893247,-0.023435,-0.987363,0,-0.801943,0,0,0.141796,,,
59152620,-1.483521,-0.602177,-1.05605,-0.446336,-0.022639,-0.685972,0,-0.04147,0,0,0,,,
59152621,-1.483515,-1.257062,-0.647589,-0.292229,-0.025922,-1.320067,-0.603012,-0.53743,0,0,0,,,
59152622,-1.483515,-0.704948,-0.447704,-0.52339,-0.026072,-0.34847,-0.665048,-0.193014,0,0,-0.620506,,,
59152623,0.74267,-0.177432,-0.673661,-0.1073,-0.023833,-0.602936,-0.657496,0.168937,0,0,-0.133133,,,
59152624,0.289305,0.07278,-0.65628,1.880684,-0.02433,-0.187755,-0.700756,1.589314,0,0,-0.969966,,,
59152625,-0.040482,0.16011,0.577793,1.310487,-0.024479,-0.837603,-0.648926,1.622063,0,0,-0.682524,,,
59152626,0.735033,0.47331,1.090542,-0.168943,-0.021892,-0.126247,0,0.241936,0,-0.578013,-0.830902,,,
59152627,1.298156,0.147562,0.421361,-0.276818,-0.023435,-0.332166,0,0.149284,0.698189,-0.579364,0.109545,,,
59152628,0.065031,1.491138,-0.79533,0.663236,-0.023584,1.321994,-0.629788,0.392495,0,0,-0.65481,,,
59152629,1.317873,-0.402029,-1.203791,-0.338461,-0.021992,-0.879723,-0.701904,-0.239854,-0.084771,0,0.240447,-0.92774,-0.9566,-0.28033
59152630,0.792534,-0.382191,-0.917,-0.076479,-0.023335,0.227426,0,0.322234,0,0,-1.032149,,,
59152631,0,0,0,0,0,0,0,0,0,0,0,,,
59152632,-1.483509,0,0.221476,-0.893247,-0.026121,-0.93071,0,-0.1421,0,0,-1.088051,,,
59152633,-1.483506,0,-1.108194,-0.662086,-0.022191,-1.143929,-0.674832,-0.702751,0,0,0,,,
59152634,-1.483506,0,-1.290698,-1.093587,-0.022539,-0.645886,-0.648926,-0.342052,0,0,0,,,
59152635,-1.483515,0,-1.064741,0.015986,-0.022738,-1.073474,0,-1.012726,0,0,0,,,
59152636,-1.483506,0,-0.934381,-0.924069,-0.02224,-0.187755,0,-0.895624,0,0,-0.52903,,,
59152637,1.21219,0,-0.673661,0.031396,-0.022887,-0.5199,-0.679606,-0.561048,-0.98842,0,0,,,
59152638,-1.483515,-1.165941,-1.308079,0.062218,-0.026022,-0.507125,0,-0.239854,0,0,0.736883,,,
59152640,-1.483498,-1.137392,-0.986525,-1.139819,-0.021992,-0.060007,0,-0.801943,0,0,-0.193617,,,
59152641,0.753697,1.320945,1.238283,0.170093,-0.026121,-0.852044,-0.634597,2.468389,0.846615,0,-0.792024,-0.60861,1.60639,0.29651
59152642,-1.483515,0,-1.290698,-0.230586,-0.025972,-0.879723,-0.637342,-0.962539,0,0,0,,,
59152643,-1.483498,-1.104615,-1.038669,-1.108998,-0.026022,-0.496727,-0.242696,-1.068195,-0.779886,0,0,,,
59152644,-1.483495,0,-0.647589,-1.139819,-0.025823,-0.496727,-0.359369,-0.520898,-0.577309,0,0,,,
59152645,-1.483504,-1.162575,-0.79533,-0.52339,-0.025972,-1.267225,-0.589831,-1.09637,0,0,0,,,
59152646,-1.483512,-1.389782,-0.717114,-0.631265,-0.021942,-1.274401,-0.501564,-0.778522,0,0,0,,,
59152647,-1.483504,0,-0.917,-1.186051,-0.026171,-0.791654,-0.452223,-0.931655,-0.012551,0,0,,,
59152648,-1.483518,0,-0.491157,-0.538801,-0.026121,-1.383476,-0.503758,-0.427217,0.536669,0,-0.561489,,,
59152649,-1.483518,-1.364479,0.221476,-0.245997,-0.022738,-0.430788,-0.54064,-0.682712,0,0,0,,,
59152650,0.901209,-0.965001,-0.621517,-0.153532,-0.024032,0.73487,-0.49783,-0.363052,0,0,0,,,
59152651,0.13712,-0.296641,-0.074006,2.620399,-0.024131,-1.267225,-0.716392,0.420376,-1.422161,0,-1.443792,-0.22066,-0.07317,-2.12939
59152652,0.757914,-1.025401,-0.412942,0.200914,-0.024629,0.26517,-0.515244,0.471359,0,0,0,,,
59152653,0.178607,0.226166,0.27362,0.74029,-0.02428,0.642607,0,0.961852,-0.455499,0,0,,,
59152654,-1.483521,0,-1.31677,-0.199765,-0.023882,0.227426,-0.411101,0.04119,0,0,0,,,
59152655,0.949933,0,-0.299963,-1.031944,-0.023683,-0.741329,-0.609592,-0.561048,0,0,-0.931525,,,
59152656,0.20086,-1.065008,-0.534611,0.986861,-0.024728,0.089033,-0.56896,0.694321,-0.64903,0,0,,,
59152657,0.402682,0.475533,-0.317344,0.478307,-0.024878,0.544918,-0.601636,1.361246,0,0,0,,,
59152658,0.569969,-1.091035,0.621246,0.478307,-0.023634,0.193763,-0.301534,0.04119,0,0,0,,,
59152659,0.724462,-0.479963,0.734225,0.247146,-0.023186,-0.29847,-0.306317,-0.239854,0,0,0,,,
59152660,0.144471,1.486999,0.317074,0.493718,-0.023982,0.941538,-0.644192,0.797847,-0.122243,0,0,,,
59152661,-0.018599,-0.054869,-0.160913,1.80363,-0.024778,1.901543,-0.611267,1.095105,-0.231111,0,0,,,
59152662,0.2546,0.198397,-0.638899,1.233433,-0.025077,-0.395345,-0.536462,1.403173,0,0,0,,,
59152663,0.211774,-0.675036,0.160642,1.156379,-0.024778,0.75714,-0.659472,0.711372,-0.751241,0,-1.003123,0.1829,-0.16412,-1.24066
59152664,0.562019,-0.866975,-0.751877,-0.384693,-0.02443,0.544918,0,0.392495,0,0,-0.301202,,,
