FAC_1,FAC_2,FAC_3,SoRI
-0.28549,-0.51314,0.6995,0.35673
-1.2886,0.24175,0.50637,0.698357
-1.07323,-1.11515,-0.7283,0.77685
-0.98507,-0.87677,-0.69737,0.674146
-1.0217,-0.95788,-0.6796,0.71579
-0.79545,-1.3786,-0.57692,0.706166
-0.96808,-0.34466,-0.5798,0.548136
-1.13317,-0.42417,-0.80489,0.632903
-0.29481,0.35355,-0.93573,-0.027472
0.48752,-0.18255,1.03448,-0.108392
-0.56575,0.21913,0.97104,0.360706
0.82927,-1.45597,-0.4646,-0.147899
0.58208,-1.44801,-0.85005,-0.057182
0.37217,-0.86801,-0.45354,-0.040834
0.69645,-0.95089,-0.10179,-0.158979
0.80772,-1.6472,-0.56407,-0.100436
1.26388,-1.09127,-0.16743,-0.441087
1.66926,-1.23297,0.01153,-0.607928
0.54211,-1.47262,-0.4325,0.016099
-0.24367,-0.29069,-1.16858,0.076159
0.01855,-0.22467,-0.63477,-0.024589
1.04456,-0.48682,0.04326,-0.44582
-0.24076,0.88735,-0.44527,-0.133438
0.58913,-0.71679,-0.83018,-0.236909
0.75384,0.37431,-0.57229,-0.564216
-0.37987,2.34779,1.10002,-0.244832
0.44831,0.07463,0.56974,-0.20031
-0.10523,-0.03022,1.28203,0.204429
-0.31,0.56146,1.40248,0.185043
0.14191,-0.0668,0.29592,-0.028791
0.14604,0.90209,0.76619,-0.215707
0.61725,0.29012,0.2345,-0.381362
0.95392,0.16675,-0.05066,-0.565821
0.85064,0.13565,0.39467,-0.45344
1.00271,-0.38292,0.34656,-0.41526
0.73353,0.48343,-1.13673,-0.641246
-0.49311,1.29984,-1.01973,-0.159015
0.13897,-0.2752,-0.72935,-0.088199
0.97722,1.49664,-1.33335,-1.042156
2.9275,1.8925,0.22305,-2.031413
0.83856,-0.98088,-1.06877,-0.334499
-0.88412,-0.56349,-1.30218,0.476941
1.15035,-1.57219,-0.8055,-0.331682
1.26337,1.82997,0.09808,-1.123191
-0.26262,0.15771,1.0727,0.221597
-0.31819,0.32621,-0.47564,0.042073
0.27705,-0.74906,-0.96467,-0.07369
-0.01787,0.25088,-0.8649,-0.145628
0.97592,-0.22588,0.63764,-0.407177
-0.89399,0.74749,-0.82955,0.214611
-0.52493,1.58594,-0.3107,-0.134061
0.97543,1.1008,-0.79535,-0.886152
-0.31887,-0.2258,-0.80287,0.14119
-1.4902,1.96656,-0.99972,0.224034
0.37499,1.16702,-0.88784,-0.585238
-1.2664,0.40816,0.45078,0.639683
-1.16716,-0.49117,-1.61674,0.579244
-1.10404,0.32247,-0.42578,0.47655
-1.42513,0.09858,0.17305,0.771269
-0.62271,-0.47269,-0.36004,0.415108
0.14669,2.90394,-0.44584,-0.835623
-0.17853,2.21013,-1.25161,-0.577329
0.37921,1.59219,-0.36518,-0.634096
-0.50631,2.74589,0.18034,-0.373129
-1.02818,2.38989,-0.57332,-0.084278
-0.55999,0.74157,-0.00162,0.124334
-0.58711,1.76597,-0.5872,-0.174161
0.88474,1.32639,-0.56797,-0.866891
-0.65126,1.66326,-0.52979,-0.107944
-0.83293,2.65526,-0.85625,-0.286107
-0.32825,2.76533,-1.00832,-0.604434
-0.29969,2.35783,0.24224,-0.384456
0.01677,2.73056,-0.00725,-0.674818
0.69646,0.73133,-0.1241,-0.571037
-0.00558,0.08348,-0.06229,-0.024077
-0.37613,2.0172,0.04065,-0.281842
0.01683,1.23261,-0.6881,-0.384312
-1.09649,-0.34308,-0.35078,0.642673
-1.1174,1.63634,-0.66788,0.137512
-1.58653,-0.20989,-0.3379,0.878619
-0.36168,1.62986,-0.75335,-0.281943
-0.93316,1.3786,-0.39057,0.130124
-1.24722,0.3226,-0.35988,0.561705
-0.71847,1.40236,-0.76488,-0.033424
-0.65573,1.49558,0.04119,-0.002442
0.14011,-1.12532,0.16774,0.215967
-0.37074,-1.08398,0.16658,0.484086
0.86455,-0.53703,-0.32993,-0.376202
0.06416,0.13383,-0.65523,-0.138962
-0.56787,1.39436,-0.81786,-0.119298
-0.67841,0.33106,-0.48714,0.235886
-0.0199,-1.19671,-0.4929,0.248514
-0.43276,-0.41791,0.08964,0.347299
1.36149,-0.63465,-0.84243,-0.679027
1.30637,-1.16311,-1.10301,-0.548721
2.0456,-1.49704,-0.41175,-0.794794
0.03662,-0.61347,-0.55425,0.069016
2.85004,-1.11303,-0.63728,-1.351143
0.52539,-0.35283,-0.19336,-0.221395
0.8992,-0.7911,-0.4585,-0.347228
1.1999,-1.54227,-0.80529,-0.365939
2.86557,-1.67154,-0.11664,-1.166856
-0.4581,-0.73431,-0.56148,0.367176
0.58561,-0.93306,-0.18958,-0.112504
-0.07873,-0.61861,-0.26015,0.165167
0.44997,-1.39718,-0.66358,0.022739
0.33812,-0.59767,-0.84953,-0.131274
0.10302,-0.71486,-0.92401,0.017226
0.16625,0.8185,-1.20425,-0.421141
-1.19314,1.92597,-1.43274,0.02488
1.35721,-0.78343,-0.37552,-0.589574
1.43466,-1.38006,-0.3991,-0.48906
0.78745,-0.7003,-0.86662,-0.352941
-1.11034,-0.75647,0.50555,0.844219
-0.08248,-0.14559,0.43444,0.12774
-0.85372,0.16327,0.6948,0.501084
-0.88245,-0.38289,0.89298,0.671327
-0.10805,-0.54106,0.8914,0.287776
-0.70389,-0.75293,0.84678,0.659117
-0.24463,-1.19956,0.25114,0.452742
-0.58888,-1.24643,-1.20778,0.49268
-1.01741,-1.22591,-0.8881,0.755991
-1.12271,-0.45621,0.13565,0.737525
-2.13426,4.4298,-0.64552,0.013727
-1.57685,-0.67397,-2.32174,0.77011
-0.8376,-0.89714,-0.50631,0.61959
-0.19092,-1.33973,-0.39288,0.387414
0.30254,-1.25639,-0.18557,0.12088
-0.82806,-0.65922,-0.18431,0.591557
-0.37517,-0.66769,-1.21133,0.23494
0.82642,-0.50189,-0.57932,-0.391169
0.19086,-0.8225,-0.59735,0.031187
-1.16712,-1.48718,-0.65845,0.926204
-1.09186,-1.33435,-0.54246,0.860631
0.45968,-1.40681,-0.43018,0.045235
-1.02904,-1.31513,-0.98729,0.773241
-0.9323,-0.24771,0.21745,0.591936
-0.88258,-0.50559,0.47355,0.655558
-1.85505,0.95994,-0.11831,0.76399
-0.78766,-0.7375,-0.25273,0.581151
-0.14076,0.20458,0.47469,0.078612
-0.70135,0.76609,-0.03599,0.19163
-1.05421,0.02754,0.84776,0.660033
-0.62984,-0.08773,0.41608,0.409852
0.12126,1.69841,-2.01339,-0.699085
-1.66166,-0.3083,1.04601,1.094359
-1.08597,0.21523,-0.33364,0.502861
-1.34073,-0.44165,-0.14392,0.822284
-0.93257,-0.34413,-0.52064,0.53511
-1.1981,-0.61108,-0.5185,0.745006
-0.97159,-0.27475,0.01267,0.597605
-1.13892,-1.07845,0.06573,0.890251
-0.45888,0.72179,-0.0575,0.067974
-1.00532,-1.0216,-0.03325,0.792834
-0.66924,-0.64191,-0.0416,0.516373
-1.10541,-0.81907,0.69246,0.877149
-1.5555,0.22958,0.42028,0.837344
-1.01999,-0.04092,0.8523,0.658555
-1.27547,0.09767,0.81838,0.760297
-0.44016,-0.57858,0.23578,0.406383
-1.60724,0.86537,0.66313,0.737188
-0.74355,-0.72467,-2.05399,0.357658
-0.82931,-0.0267,0.2469,0.485222
-0.81484,-0.90714,0.47622,0.716721
-0.21223,-0.27219,-0.39261,0.139107
-1.34806,0.57683,0.88035,0.689923
-0.26415,0.01405,0.45879,0.190496
-1.33678,-0.10561,0.56883,0.815996
-0.82381,-0.20603,1.19176,0.628882
-0.88715,-0.68848,0.22027,0.674974
-1.20081,-0.70653,0.67643,0.899972
-0.61171,-0.63461,0.59692,0.552851
-1.31611,-0.2276,-0.02657,0.769541
-1.46715,-0.34523,0.35355,0.921904
-0.66957,-0.2693,-0.05449,0.424417
-1.00627,0.20557,0.64118,0.568048
-0.84536,0.1014,-0.36626,0.395939
0.03417,-0.90178,-2.57562,-0.079775
-0.695,0.28534,-0.27503,0.279177
-1.17733,-1.27111,-0.93945,0.848525
-1.46504,0.06542,-1.41281,0.628228
-0.7636,0.27372,0.36546,0.389194
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
