ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59152281,0.304984,0.116671,-1.066071,-1.484807,0.475011,-0.504089,-0.515108,-1.567173,-0.811144,-0.282109,-1.024909,-0.968964,-0.81162,-1.26682,-1.01543
59152282,0.737934,-1.270481,-1.243168,-1.214815,-0.934198,-0.282305,-0.682918,-1.567173,-0.811144,-0.282109,-1.024909,-0.968964,-1.47685,-1.20307,-0.79814
59152283,0.801197,0.413917,-1.243168,-1.484807,-0.348553,-0.114812,0.455565,-0.068352,-0.811144,-0.99695,-1.024909,-0.968964,-0.53435,-1.44285,-0.66035
59152284,1.573068,-0.726291,-1.003566,-0.569836,-0.714581,-0.154581,0.151167,-0.547142,-0.371899,-0.99695,-1.024909,-0.769572,-0.60248,-1.4051,-0.28811
59152285,0.689114,-0.002654,-1.069839,-0.629834,-0.659677,0.592305,-0.761349,-0.426766,-0.20062,-0.384229,0.927209,-0.968964,-0.70905,-0.58056,0.01387
59152286,0.304808,1.559308,-0.685191,-0.622334,0.20049,-0.004897,-0.571589,-0.048631,0.151168,-0.711014,0.044745,-0.845141,0.16801,-0.87766,-0.30092
59152288,2.236701,-0.327218,-1.080239,-0.599835,-0.476662,0.96392,-0.774036,-0.28247,0.045385,-0.607037,-0.400231,-0.697791,-0.56927,-1.23938,0.54085
59152289,0.672498,-1.270481,-0.903732,-1.244815,-0.366854,0.655827,-0.577002,-0.426766,-0.089793,-0.607037,0.601856,-0.027391,-0.81924,-0.61343,0.35112
59152290,0.469263,-1.270481,-0.941447,-0.524837,-0.458361,-0.230254,-0.222135,-0.308164,-0.811144,-0.043829,0.131902,-0.634183,-1.04772,-0.33864,-0.54051
59152291,0.173937,-0.596721,0.269748,-1.139818,0.365202,1.085302,-0.580088,-0.583572,0.834165,-0.24006,1.271701,-0.323314,-0.08719,-0.21001,0.53849
59152292,1.364343,-1.270481,-0.644163,-0.592335,-0.604772,1.551029,-0.159474,-0.93131,-0.514284,-0.353593,1.271701,-0.437253,-0.88659,-0.33162,0.88803
59152293,0.989783,-0.153459,-0.571294,-0.277345,-0.385155,0.258858,-0.390069,-0.904537,0.058169,-0.53327,-0.219912,-0.596218,-0.32358,-0.87562,0.06249
59152294,0.777859,-0.147549,-0.459853,-0.76483,-0.293648,0.680331,-0.357554,-1.567173,-0.373877,0.432732,-1.024909,-0.621307,-0.70709,-0.74359,-0.00466
59152295,-0.432128,-0.829704,-0.041229,-0.157349,0.383504,-0.562017,0.242188,-0.63041,0.115771,-0.384229,-1.024909,-0.667661,0.02402,-0.75161,-0.91858
59152296,-0.039779,-0.061169,-0.27335,-0.412341,1.188766,1.773899,-0.387868,0.713641,-0.180798,-0.99695,-1.024909,0.537552,0.47437,-0.772,0.77783
59152297,0.095232,-0.734536,-0.923699,-0.217347,-0.494964,0.181754,-0.171245,-0.674259,-0.031439,-0.99695,-0.123931,-0.791727,-0.32799,-1.04315,-0.36081
59152299,1.207256,-0.327218,-1.243168,-0.389841,-0.385155,0.270626,-0.579321,-1.100873,-0.192843,-0.99695,-1.024909,-0.968964,-0.49263,-1.62694,-0.25507
59152300,1.007662,0.015787,-1.243168,-1.484807,-0.751184,0.173135,-0.614666,-0.727834,-0.439216,0.228492,-1.024909,-0.968964,-1.09722,-1.06489,-0.46192
59152302,0.324213,-0.633141,-1.036054,-0.187348,-0.44006,-0.350794,-0.589619,-0.154823,-0.570864,-0.99695,-1.024909,-0.968964,-0.6057,-1.16494,-0.85782
59152303,0.2874,-1.270481,-0.410006,-0.892326,-0.842691,-0.184886,-0.736781,-1.567173,-0.578354,0.075311,0.394813,-0.558096,-1.31855,-0.22671,-0.3737
59152304,0.457961,-1.270481,-1.003566,-1.199816,-0.348553,-0.480979,-0.941087,-0.583572,-0.505882,-0.99695,-0.106265,-0.703108,-1.08067,-1.00801,-0.7192
59152305,0.021048,-1.270481,-0.632183,-0.817328,-0.037429,-0.395752,-0.941087,-0.583572,-0.811144,-0.217124,0.146362,-0.742987,-1.13375,-0.35679,-0.81397
59152306,-0.407146,0.662435,-0.224859,0.127642,-0.074031,-0.548555,-0.706388,-0.168274,0.124824,0.790153,0.039883,1.29081,-0.078,0.64635,0.35413
59152307,-0.31068,2.452925,-0.4548,-0.314844,0.566518,0.082468,-0.941087,0.880901,-0.811144,-0.99695,-0.04885,-0.968964,0.21421,-0.53541,-0.56482
59152308,0.125469,0.367128,-0.224859,-0.059852,-0.458361,-0.632008,0.168233,-1.000052,-0.428966,0.432732,0.146362,-0.968964,-0.4629,-0.08706,-0.70912
59152309,0.194193,-1.270481,-0.544899,-0.884826,-1.135513,-0.467964,-0.687528,1.140375,-0.811144,-0.99695,-1.024909,-0.968964,-1.11779,-0.73292,-1.05012
59152312,0.97534,-0.730445,-1.07106,-1.049821,-0.787786,-0.092216,-0.941087,-1.258593,-0.677434,-0.99695,-0.591105,-0.968964,-1.15352,-1.32328,-0.50905
59152313,0.369422,-1.270481,-0.70007,-1.034821,-0.385155,-0.320804,-0.941087,0.531176,-0.425933,-0.00717,0.016221,-0.345578,-1.09901,-0.19117,-0.51132
59152314,-0.388563,-0.007182,-0.861302,-0.862327,-0.31195,-0.676974,-0.941087,-0.255705,-0.811144,-0.99695,1.341295,-0.968964,-0.86683,-0.34169,-0.88615
59152315,0.151596,-0.509785,-0.980379,-1.259814,-0.147237,-0.353338,-0.941087,-0.068352,-0.811144,-0.139141,-1.024909,-0.968964,-1.08422,-0.83437,-1.05444
59152316,0.184534,-1.270481,-1.243168,-0.697332,-0.238744,-0.575659,-0.492688,0.603533,-0.811144,-0.139141,-1.024909,0.236249,-0.94586,-0.45934,-0.57932
59152317,-0.371478,0.137374,-0.661277,-0.067351,-0.238744,-0.832963,-0.67568,-0.48182,-0.811144,0.790153,-1.024909,-0.748498,-0.79171,-0.13137,-1.14363
59152318,-0.764561,-1.270481,0.908731,-0.254846,0.548217,-0.661874,0.282991,-0.068352,0.018542,0.769128,0.153729,-0.627866,-0.25185,0.54377,-0.93551
59152319,-1.041188,0.116671,-0.055141,0.270138,2.360056,-1.28991,-0.577002,-0.401424,-0.18888,1.355108,-0.374203,-0.215706,0.19466,0.38944,-1.25805
59152320,-1.117896,-0.728376,0.79345,0.84762,0.639724,-1.412543,-0.753017,2.574306,-0.811144,2.04689,1.751437,-0.768095,-0.66698,2.33052,-1.40491
59152321,-0.445045,-0.418135,0.512537,-0.269845,-0.037429,-0.413542,-0.941087,1.459292,-0.811144,-0.24006,-1.024909,-0.657271,-0.56052,0.10695,-0.9775
59152322,-0.770257,-1.270481,0.284296,-0.809828,0.85934,2.899027,-0.577002,-0.517999,1.055649,-0.99695,0.927209,0.349238,0.48191,-0.51013,1.40884
59152323,0.818165,-0.40774,-1.049205,-0.569836,-0.9708,0.269224,-0.634627,-1.055381,-0.578354,0.075311,-1.024909,-0.968964,-1.04173,-0.93315,-0.40198
59152324,0.170443,0.234726,-0.156972,-1.07232,0.401805,-0.248168,-0.941087,0.764326,-0.811144,-0.99695,-1.024909,-0.215706,-0.42571,-0.65072,-0.5275
59152325,0.248297,0.203367,0.010135,-0.982323,-0.568169,0.010402,-0.729157,-0.93131,-0.569668,-0.99695,0.576829,-0.621307,-0.68589,-0.4578,-0.1699
59152326,0.876555,-1.270481,-1.243168,-1.259814,-0.385155,-0.300606,-0.729157,-0.13648,-0.324561,-0.43751,-1.024909,-0.558096,-1.04089,-1.13614,-0.61499
59152327,-0.19804,1.022172,-0.385645,-0.614834,0.127284,-0.383778,-0.706388,0.231412,-0.811144,-0.99695,-1.024909,-0.968964,-0.24403,-0.88354,-0.95055
59152328,0.689554,0.077038,-1.243168,0.037645,-0.476662,-0.319854,-0.941087,-1.029135,-0.558349,-0.192754,-1.024909,-0.758753,-0.71086,-0.98066,-0.56384
59152329,0.011184,1.587891,-0.855241,-0.052352,0.786135,-0.275125,-0.941087,0.531176,-0.811144,-0.217124,-1.024909,-0.968964,-0.0384,-0.68462,-0.89079
59152330,0.49313,-0.555888,-0.845779,-1.019822,-0.549868,0.373695,-0.941087,0.268883,-0.434891,0.075311,-1.024909,-0.968964,-0.9777,-0.74686,-0.55735
59152331,0.525246,1.278878,-0.958989,-0.502338,0.145586,-0.359698,-0.941087,-0.037127,-0.574956,-0.99695,-1.024909,-0.968964,-0.21414,-1.23171,-0.72518
59152332,0.627818,-0.509785,-0.983174,-0.794829,-0.494964,-0.241615,-0.941087,-1.067566,-0.581656,-0.064549,-1.024909,-0.968964,-1.06229,-0.97927,-0.74521
59152333,-0.762712,-1.270481,-0.814406,0.015146,-0.586471,-1.191852,-0.941087,2.804388,-0.811144,2.219835,-1.024909,-0.968964,-1.35819,0.99023,-1.84282
59152334,0.051843,-0.521859,-0.32669,-0.622334,0.841039,-0.474434,-0.941087,-0.109986,-0.811144,-0.425077,-0.244062,-0.968964,-0.61834,-0.50443,-1.00331
59152335,-0.23541,-0.198591,-0.872874,-0.74983,-0.202141,-0.921793,-0.407279,-0.716491,-0.446207,-0.337097,-0.45702,-0.64027,-0.64964,-0.70705,-1.00913
59152336,-0.615313,0.940291,-0.616516,-0.712331,1.133862,-0.92088,-0.941087,-0.368116,-0.357531,-0.282109,-1.024909,-0.968964,-0.08737,-0.88104,-1.36967
59152337,0.199506,-0.287915,-0.782047,-1.207316,0.218791,-0.138737,-0.941087,-1.120716,-0.515189,-0.192754,-1.024909,-0.708221,-0.81067,-1.00355,-0.71235
59152338,0.782115,-1.270481,-0.996305,-0.719831,-0.952499,0.331334,-0.941087,-0.551843,-0.484298,0.075311,-1.024909,-0.968964,-1.25507,-0.8598,-0.48175
59152339,0.232327,-1.270481,-0.626011,-0.824828,-0.476662,-0.322082,-0.941087,0.801931,-0.811144,0.289764,-0.106265,-0.968964,-1.29109,-0.04765,-0.9305
59152340,0.638826,-1.270481,-0.717589,-1.484807,-0.732882,2.906151,-0.941087,-1.567173,-0.811144,0.909293,1.493953,-0.67738,-1.59452,0.10212,1.11311
59152341,-0.662782,-1.270481,-0.72318,-0.322343,2.616276,-0.845452,-0.941087,-0.213399,-0.477559,0.357486,0.276503,-0.199679,-0.23022,-0.08964,-1.08455
59152342,-0.171765,0.203367,-1.243168,0.037645,1.481588,-0.555197,-0.941087,0.764326,-0.811144,-0.99695,1.104675,-0.57596,-0.066,-0.38235,-0.73817
59152343,-0.387565,-1.270481,-0.029864,-0.329843,0.3286,-1.086141,-0.698364,0.976281,-0.811144,-0.282109,-0.360358,-0.674211,-0.7323,0.01388,-1.30126
59152344,-0.522634,-0.110731,-0.28476,1.740092,0.108983,-1.099284,-0.318311,2.279801,0.749975,1.34253,-1.024909,-0.791727,0.42842,0.45988,-1.21039
59152345,-0.77968,-1.270481,0.186038,0.090144,0.731231,-1.2288,-0.57886,0.610359,-0.563508,0.432732,-0.750927,-0.968964,-0.52627,0.14009,-1.64684
59152346,-0.593384,-1.270481,0.608303,0.082644,-0.513265,-1.254127,-0.398439,0.006589,-0.605044,1.607114,0.927209,-0.813118,-1.14675,1.32658,-1.17971
59152347,-0.701944,-0.129437,0.010135,1.312605,0.804436,-1.166251,-0.941087,1.612144,-0.536926,0.534852,-1.024909,-0.621307,0.0037,0.40379,-1.35006
59152348,-1.087865,1.185933,1.178756,0.292637,-0.293648,-1.242525,2.608738,0.817315,-0.811144,2.434288,-0.18075,-0.731093,0.13167,1.62999,-1.22265
59152350,-1.136596,-0.012797,-0.09757,0.367635,1.719507,-1.325885,-0.278453,1.334799,-0.811144,1.107111,-0.699556,-0.874807,-0.04661,0.49635,-1.78715
59152351,0.034875,-0.259842,-0.428521,-0.682332,-0.934198,-0.699765,-0.687528,0.801931,-0.811144,-0.99695,-0.132512,-0.710704,-0.84628,-0.38801,-0.83316
59152352,0.526508,-1.270481,-0.661277,-1.214815,-0.293648,-0.459871,-0.16658,-0.867724,-0.811144,-0.139141,-1.024909,-0.968964,-1.13816,-0.89002,-0.97733
59152353,0.077266,-1.270481,-0.102662,0.367635,-0.604772,-0.47579,-0.941087,0.930862,-0.811144,-0.99695,-1.024909,-0.968964,-0.71526,-0.49256,-1.00218
59152354,-0.189585,-0.345713,-0.544899,-1.259814,1.719507,-0.737855,-0.941087,1.294212,-0.811144,-0.99695,-1.024909,-0.968964,-0.29947,-0.95919,-1.46186
59152355,0.405354,-1.270481,-0.540886,-0.74983,-0.787786,-0.399043,-0.472978,0.046942,-0.811144,3.292097,0.590637,-0.517009,-1.87057,1.45456,-0.61375
59152356,0.246066,-1.270481,-0.971619,-0.734831,-0.366854,-0.421255,-0.941087,-0.727834,-0.811144,0.611442,-1.024909,-0.968964,-1.36444,-0.5327,-1.06354
59152357,0.813087,-0.061169,-0.835844,-0.982323,-0.257045,-0.114819,-0.941087,-1.567173,-0.811144,-0.99695,0.536786,-0.968964,-0.95392,-0.94797,-0.3688
59152358,0.179485,-0.563034,-0.705193,-0.539837,-0.714581,-0.206726,-0.76248,-0.867724,-0.505882,-0.99695,-0.140931,-0.968964,-0.80262,-0.91313,-0.63973
59152359,0.193606,-0.609315,-0.642199,-0.839827,-0.879293,-0.594606,-0.04856,-0.538571,-0.811144,0.228492,0.511184,-0.820782,-1.14158,-0.05165,-0.73595
59152360,0.060063,-1.270481,-1.243168,-0.74233,0.365202,-0.455971,-0.478066,-0.120036,-0.811144,-0.99695,0.052122,-0.968964,-0.77632,-0.95482,-1.02003
59152361,0.325504,-1.270481,-0.75438,-1.019822,-0.787786,-0.358485,-0.586105,-0.198685,-0.811144,-0.99695,-1.024909,-0.6074,-1.08838,-0.99152,-0.75815
59152362,0.332198,0.413917,-0.50258,-0.284845,0.20049,-0.409774,-0.941087,0.241749,-0.811144,0.432732,-0.04885,-0.686492,-0.67347,0.03687,-0.63422
59152363,0.346259,-0.509785,-0.734014,-0.517337,-0.824389,-0.307053,-0.941087,-0.443058,-0.811144,0.841213,-0.04885,-0.686492,-1.31608,0.09457,-0.5918
59152364,0.310855,-0.38061,0.02094,-0.712331,-0.879293,-0.383244,-0.614666,0.306353,-0.811144,-0.99695,0.016221,-0.968964,-0.86267,-0.38574,-0.6862
59152365,0.434417,-0.301375,-0.912906,-0.967323,-0.513265,-0.316559,-0.941087,-0.890286,-0.811144,-0.217124,-1.024909,-0.602514,-1.08244,-0.84511,-0.65586
59152366,0.271136,-0.245195,-0.720958,-0.262345,-0.421758,-0.3692,-0.594763,-0.967645,-0.811144,0.075311,-1.024909,-0.742987,-0.8447,-0.62393,-0.73863
59152367,0.287517,-0.412969,-1.243168,-1.207316,-0.9708,-0.519302,-0.941087,0.375743,-0.811144,0.718669,0.394813,-0.558096,-1.49002,0.10826,-0.67702
59152368,0.097463,-0.091402,-0.777655,-1.177317,-0.44006,-0.472435,-0.648318,0.531176,-0.811144,-0.99695,-0.157301,-0.968964,-0.82417,-0.74334,-0.91939
59152369,0.403035,-0.31769,-1.046076,-0.584835,-0.568169,0.117725,-0.941087,-0.804137,-0.472319,-0.46082,-0.26925,-0.67738,-0.83655,-0.82256,-0.33563
59152370,1.614167,0.093742,-1.11588,-1.05732,-0.769485,0.208047,-0.533452,-0.343136,-0.811144,-0.41208,-1.024909,-0.827728,-0.98896,-1.12693,-0.1989
59152371,0.289631,0.039607,-0.632183,-1.484807,-0.421758,-0.065736,0.091589,0.181451,-0.222821,0.611442,-1.024909,-0.517009,-0.68068,-0.47532,-0.53215
59152372,1.093177,-0.752204,-0.524362,-0.697332,-0.641375,-0.026756,-0.502837,-0.654847,-0.811144,-0.492357,-1.024909,-0.525871,-0.96838,-0.83157,-0.28216
59152373,0.283877,-1.270481,-1.243168,-1.484807,0.237093,0.003809,-0.941087,-1.567173,-0.086717,-0.99695,-1.024909,-0.968964,-0.81562,-1.77558,-0.79712
59152374,1.787165,-0.363497,-0.952223,-1.484807,-0.732882,0.028523,-0.941087,0.089418,-0.811144,-0.41208,0.117794,-0.748498,-1.31834,-0.68354,-0.12107
59152375,0.914572,-0.633141,-0.937675,-1.07982,-0.513265,-0.155118,-0.724304,0.006589,-0.811144,-0.217124,-1.024909,-0.968964,-1.12546,-0.88502,-0.72334
59152377,-0.013182,-0.447868,-1.055173,-0.74983,0.090681,-0.238794,-0.787581,-0.23186,-0.636237,-0.087153,-1.024909,-0.829901,-0.77286,-0.82919,-0.92848
59152380,0.885333,-1.270481,-0.711876,-1.484807,-1.391733,-0.261445,-0.941087,-1.567173,-0.811144,-0.99695,-1.024909,-0.57596,-1.54081,-1.22394,-0.46721
59152381,0.324536,-1.270481,-0.379148,-1.124818,0.127284,-0.174761,-0.670624,-0.48182,-0.811144,-0.353593,-1.024909,-0.968964,-1.0143,-0.82687,-0.92529
59152382,0.147604,-0.327218,-1.086505,-0.959823,0.108983,-0.50085,-0.941087,-0.817763,-0.584866,0.157793,-0.424257,-0.534392,-0.92744,-0.60874,-0.75308
59152383,-0.488052,1.087676,0.920739,-0.772329,0.475011,-0.851474,-0.941087,0.400029,-0.811144,1.147573,-1.024909,-0.695052,-0.5568,0.56978,-1.13079
59152384,-1.332551,1.503822,1.071171,2.497568,4.391513,-1.219625,0.815528,3.275172,0.356404,0.562703,0.064645,-0.758753,2.48658,0.89212,-1.41102
59152385,-1.193577,2.472626,2.830069,2.055082,0.621422,-1.964099,-0.270254,2.412455,0.33539,1.576478,1.171224,-0.545257,1.0638,2.53562,-0.99707
59152386,-1.221613,0.543486,0.756421,1.17011,4.592828,-1.212366,-0.941087,0.006589,-0.811144,1.278871,-1.024909,-0.722443,0.85964,0.45223,-1.7366
59152387,-1.049466,0.873298,2.320914,0.322636,0.548217,-1.226136,-0.941087,0.618607,-0.811144,2.219835,0.962702,-0.558096,-0.509,2.36221,-1.00193
59152388,-0.702883,1.739932,0.758931,0.85512,2.597974,-1.108932,-0.941087,1.77111,-0.811144,-0.119645,0.033867,-0.968964,0.76615,0.46723,-1.33625
59152389,-0.676081,-0.564446,0.08896,-0.337343,-0.000826,-1.098811,-0.571073,0.340417,-0.811144,2.04689,-0.828469,-0.912115,-1.09031,0.79012,-1.53254
59152390,-0.969822,0.727957,1.030266,0.367635,-0.604772,-1.404589,-0.590487,0.713641,-0.811144,0,0.090587,-0.430923,-0.36736,0.87139,-1.0479
59152391,0,-0.061169,2.796406,0,0,0,-0.303939,-0.068352,0.018542,2.64874,0.136682,-0.744854,-0.48202,1.9232,-0.27319
59152392,-1.080937,1.087676,1.58378,1.642595,2.177042,-1.227451,-0.629699,1.405489,-0.811144,1.045453,0.02399,-0.496773,0.63474,1.46275,-1.17281
59152393,-1.147693,0.667731,1.43353,1.222608,1.811014,-1.300866,-0.591924,2.56594,-0.811144,0.636972,1.429183,-0.839834,0.39554,1.75171,-1.29543
59152394,-0.74683,-0.457323,0.182465,-0.082351,0.20049,-0.768622,0.756655,-0.13648,-0.811144,1.862415,0.977264,0.074009,-0.60343,1.39429,-0.56044
59152395,-0.676668,-0.71562,-0.513633,-0.292344,-0.074031,-1.059263,-0.680071,0.764326,-0.572341,1.30449,-0.442187,-0.968964,-0.95323,0.39831,-1.50669
59152396,-0.616751,-0.443057,-0.474633,-0.029853,1.444986,-0.864681,-0.941087,-0.401424,-0.811144,0.52497,-1.024909,-0.968964,-0.45353,-0.32859,-1.5012
59152397,-0.046384,-0.62441,-0.338004,-1.349811,-0.769485,-0.681122,-0.941087,0.400029,-0.811144,-0.99695,-1.024909,-0.968964,-1.08334,-0.82131,-1.17285
59152398,0.072921,-1.270481,-1.243168,-0.329843,-0.824389,-0.684935,0.151167,-0.462779,-0.811144,-0.99695,-1.024909,-0.968964,-0.82838,-1.18864,-1.12485
59152399,-0.245744,-1.270481,-0.616516,0.180141,-0.714581,-0.709901,-0.439935,0.531176,-0.811144,-0.99695,-1.024909,-0.968964,-0.71498,-0.71504,-1.20922
59152400,-0.20121,0.061811,-0.894034,-0.232346,-0.604772,-0.841687,-0.626711,-0.448054,-0.691743,0.075311,-0.727443,-0.882878,-0.79544,-0.48278,-1.0988
59152401,0.357973,0.089995,-1.058666,-0.629834,-0.824389,-0.356974,0.568755,-0.4692,-0.289245,-0.683118,-0.91608,-0.921722,-0.35215,-1.18857,-0.70126
59152402,-0.003406,-0.775762,-0.752417,-0.149849,-0.604772,-0.287933,0.679838,-0.068352,-0.811144,-0.99695,-0.648597,-0.805607,-0.41734,-0.85023,-0.76365
59152403,0.79013,0.498137,-0.917309,-0.382342,-0.293648,0.704061,-0.941087,-1.567173,-0.811144,0.611442,0.224447,-0.6074,-0.91254,-0.27625,0.17632
59152404,0.021665,0.089995,0.434047,-0.674832,0.108983,1.148786,-0.487918,-1.567173,-0.811144,-0.99695,1.271701,0.227387,-0.37332,-0.01281,0.83718
59152405,0.387535,0.520525,0.330582,-0.862327,-0.586471,2.210325,-0.941087,0.472889,-0.811144,-0.425077,1.517385,-0.249945,-0.62193,0.4238,1.1505
59152406,0.448244,0.923154,-0.338004,-1.297313,-0.000826,1.0886,-0.941087,-0.567959,-0.406672,0.909293,0.131902,0.202771,-0.66736,0.14467,0.64729
59152407,1.077148,-0.673479,-1.016877,-1.184816,-1.245322,-0.03176,0.204018,-0.890286,-0.811144,0,-1.024909,-0.968964,-1.22197,-0.96556,-0.5302
59152408,0.720379,-1.270481,-0.872874,-1.087319,-0.714581,-0.022405,-0.567421,-1.567173,-0.385384,-0.99695,-1.024909,-0.968964,-1.0114,-1.50416,-0.59128
59152409,0.748267,-0.007182,-1.243168,-1.237315,-0.366854,-0.351771,-0.472978,-0.01284,-0.811144,-0.99695,-1.024909,-0.968964,-0.80569,-1.34058,-0.81789
59152410,0.870948,-0.386172,-1.010412,-1.297313,-0.989102,-0.2541,-0.941087,-0.950012,-0.53923,-0.99695,0.313686,-0.968964,-1.16882,-1.01106,-0.45436
59152411,0.243629,-0.484428,-0.544899,-0.974823,-0.952499,-0.361509,-0.941087,0.400029,-0.496991,-0.99695,-1.024909,-0.968964,-0.89524,-0.95443,-0.87692
59152414,-0.283702,0.173289,-1.046529,-0.809828,-0.147237,-0.818013,-0.302916,0.417752,-0.811144,-0.344269,-0.7018,-0.968964,-0.64118,-0.68271,-1.26417
59152415,0.439965,0.444543,-0.75438,-0.652333,-0.732882,-0.423254,-0.152237,0.046942,-0.811144,-0.99695,0.224447,-0.968964,-0.60356,-0.66994,-0.61514
59152416,0.512417,0.543486,-1.243168,-1.484807,-0.696279,-0.436971,-0.941087,-1.567173,-0.811144,0,-1.024909,-0.968964,-1.21174,-1.1095,-0.83202
59152417,0.409552,-1.270481,-0.720958,-1.019822,-0.952499,0.680838,-0.390727,-0.295446,-0.560309,-0.99695,0.977264,-0.968964,-1.03178,-0.60017,-0.11324
59152418,-0.032322,-0.665825,-0.638547,-0.802328,-0.037429,-0.554919,-0.66499,-0.424508,-0.721261,-0.093993,-0.780894,-0.968964,-0.89703,-0.63903,-1.09799
59152419,0.635861,-0.26701,-0.50258,-1.484807,-0.9708,-0.650246,-0.941087,-0.517999,-0.811144,-0.99695,-1.024909,-0.968964,-1.19252,-1.08913,-0.90718
59152420,0.561355,-0.287915,-0.749442,-1.484807,-1.300226,-0.413185,-0.289743,-0.817763,-0.811144,0,-1.024909,-0.968964,-1.32415,-0.80126,-0.82127
59152421,0.969205,-1.270481,-0.883765,-1.07982,-1.428336,-0.468937,-0.941087,-0.641431,-0.519633,-0.99695,-0.106265,-0.968964,-1.39211,-0.97727,-0.61428
59152422,0.665365,-0.428282,-1.243168,-0.76483,-1.245322,-0.404686,-0.638974,-0.01284,-0.811144,-0.99695,-1.024909,-0.968964,-1.05486,-1.18147,-0.80044
59152423,0.244715,0.039607,-0.790586,-0.42734,-0.952499,-0.048667,0.058864,-0.543588,-0.811144,-0.99695,-1.024909,-0.968964,-0.57379,-1.10652,-0.63888
59152424,-0.006841,-0.841725,-0.457105,-0.997322,-0.714581,0.371933,-0.323726,-0.33285,-0.811144,-0.282109,-0.202964,-0.968964,-1.02061,-0.4751,-0.5452
59152425,1.149894,-0.388927,-1.097695,-0.989823,-0.934198,0.391583,-0.508621,-0.422619,-0.811144,-0.99695,-1.024909,-0.968964,-0.96792,-1.34947,-0.30667
59152426,1.229303,-0.665825,-0.929842,-1.07232,-0.989102,-0.137092,-0.386427,-0.984299,-0.811144,-0.99695,-0.22404,-0.968964,-1.13261,-1.12452,-0.4006
59152428,-0.648603,0.26079,-0.139207,-1.019822,1.207067,-0.965951,-0.941087,-0.950012,-0.811144,1.412627,-0.587051,-0.968964,-0.81094,0.11587,-1.46806
59152431,-0.024836,-1.270481,-1.117838,-1.484807,0.877642,-0.725069,-0.941087,-0.897487,-0.811144,0.118202,-1.024909,-0.968964,-1.13938,-0.97457,-1.40939
59152432,0.572422,0.188173,-0.575424,-1.484807,-0.421758,-0.212805,-0.941087,-0.804137,-0.811144,-0.99695,-0.504344,-0.820782,-0.94572,-1.03659,-0.56735
59152434,0.164895,-0.596721,-0.338004,-0.134849,-0.403457,0.446479,-0.941087,-0.168274,-0.811144,1.273722,0.333086,-0.165489,-1.08966,0.67845,0.02017
59152435,0.065318,-0.182101,-0.971619,0.015146,-0.769485,-0.729439,-0.076782,-0.583572,-0.389086,0.98261,-0.330822,-0.768095,-0.78282,-0.08455,-0.84066
59152436,-1.011831,1.349694,0.984383,1.14761,0.603121,-0.859586,-0.941087,1.055764,-0.811144,0.933121,0.683195,0.090305,0.0749,1.57114,-0.49988
59152437,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.00558,0.08348,-0.06229
59152438,-0.675846,-0.319611,-0.559113,-0.164848,1.261972,-1.034,-0.567421,-0.01284,-0.324561,0.381672,-0.428842,-0.727462,-0.2048,-0.23917,-1.33228
59152439,-1.047206,0.69465,0.567159,1.642595,0.475011,-0.910315,-0.20154,0.764326,-0.474084,2.863192,-1.024909,-0.768095,-0.05179,1.4465,-1.26767
59152440,-0.619159,2.266755,-0.835844,2.055082,0.98745,-0.733323,3.705957,0.400029,0.365501,-0.99695,-1.024909,-0.291032,2.45036,-1.03627,-0.4935
59152441,-0.112348,0.591222,-0.888974,-0.817328,0.017476,-0.547029,-0.581611,-1.567173,-0.196756,-0.99695,-1.024909,-0.968964,-0.27685,-1.49027,-0.92215
59152442,-0.226251,0.004199,0.359417,-0.622334,0.3286,-0.743385,-0.941087,0.79347,-0.592511,0.62993,-0.256862,-0.598509,-0.65273,0.42979,-0.93753
59152443,0.473314,-0.165095,-0.790586,-1.267314,-0.110634,-0.481576,-0.251801,-0.867724,-0.339915,0.432732,-1.024909,-0.717878,-0.80307,-0.76669,-0.77765
59152444,-0.108355,0.004199,-0.357682,-0.847327,-0.019127,-0.577774,-0.941087,0.181451,-0.811144,0.718669,-1.024909,-0.968964,-0.95917,-0.15213,-1.16615
59152445,-0.355068,-1.270481,-0.278454,-0.284845,-0.18384,-0.755648,-0.941087,0.181451,-0.466913,1.732443,1.440925,0.339326,-1.21583,1.40467,-0.33123
59152446,-0.069253,-1.270481,-0.586194,-0.074851,-0.18384,-0.713903,-0.941087,-0.401424,-0.811144,-0.139141,0.990181,-0.67738,-1.05212,0.11647,-0.77876
59152447,-0.113405,1.03016,-0.224859,-1.042321,-0.092333,-0.638403,-0.754254,-0.347203,-0.599655,-0.99695,-0.424257,-0.621307,-0.38149,-0.72599,-0.7294
59152448,0.879286,-0.412969,-0.488865,-1.484807,-0.787786,-0.296342,-0.462459,-0.308164,-0.811144,-0.99695,-1.024909,-0.968964,-1.03512,-1.13411,-0.70673
59152449,-0.250323,-0.12016,-0.639726,-0.472339,0.3286,-0.61595,-0.302916,0.531176,-0.443442,-0.99695,-1.024909,-0.634183,-0.14401,-0.92348,-0.98363
