ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3,FAC_4
59153364,2.377642,-0.226505,-1.058021,-0.502338,-1.09891,-0.13873,-0.329425,-0.627614,-0.462676,-0.231049,-0.528006,-0.968964,-0.85066,-0.48951,-0.01366,-1.23241
59153365,-1.28153,0.369976,2.554277,2.340073,-0.257045,-0.598438,-0.377623,0.268883,0.087682,2.707227,-0.374203,-0.168627,0.01181,2.90695,-0.29683,-0.0363
59153367,-0.399014,0.829248,0.077882,0.172641,0.218791,-0.742066,0.599922,0.843093,0.254906,-0.99695,-0.597047,-0.783229,0.71552,-0.52796,-0.90515,-0.2056
59153368,-0.47631,0.919236,-0.27335,0.052645,-0.05573,-1.306915,1.037504,0.311946,-0.148075,0.952617,0.462419,-0.753748,-0.01797,0.61006,-1.00955,-0.07385
59153369,-0.663546,1.33268,-0.900879,-0.12735,0.548217,-1.242608,0.636613,1.055764,-0.346996,0.228492,-0.368735,-0.968964,0.21592,-0.33107,-1.44417,0.10882
59153370,-1.098991,-0.091402,2.657474,0.952616,-0.403457,-0.546714,-0.184911,0.125044,-0.619678,2.434288,0.042916,-0.164638,-0.67515,2.72378,-0.32058,0.14505
59153371,-1.084342,0.009139,2.001614,1.642595,-0.659677,-1.080314,0.127678,-0.867724,-0.205518,1.862415,1.110742,-0.279541,-0.37389,2.4193,-0.35651,0.10496
59153372,-0.74956,0.009139,2.391412,0.300137,-0.879293,-0.167848,0.706346,-0.068352,-0.811144,2.122357,-0.784648,0.247837,-0.5963,2.74777,0.07768,-0.75832
59153373,-1.038692,0.158705,2.054214,1.402602,0.07238,-0.649002,0.035929,-0.318156,-0.514284,1.665217,-0.387483,0.383826,-0.09352,2.18824,-0.13895,-0.08841
59153374,-0.957845,-0.363497,2.310663,1.305105,-0.659677,-0.322687,0.484784,-0.222077,-0.675756,1.79093,-0.186415,0.477292,-0.36077,2.66674,0.16907,-0.33287
59153375,-0.784612,0.203367,-0.750438,0.345136,1.463287,-1.391206,-0.556021,0.27753,-0.317551,-0.121635,0.099511,-0.968964,0.03871,-0.79704,-1.60912,0.71765
59153376,-0.160581,-0.307968,-0.292746,-0.179848,0.566518,-0.636487,2.454398,-0.517999,-0.459429,-0.282109,0.016221,-0.968964,0.41394,0.24298,-0.88145,-1.19722
59153378,0.345907,0.26079,-0.490133,0.292637,-0.568169,-0.08711,0.164777,0.107042,0.096083,-0.055452,-0.631204,-0.968964,0.03089,-0.09664,-0.45968,-0.84639
59153380,-1.044329,0.58425,1.854787,1.717592,2.103836,-0.767555,0.129495,0.566741,-0.235611,1.672763,1.504597,-0.809825,0.49527,1.40468,-0.81995,1.4253
59153381,-0.974372,0.282796,1.424683,0.990115,0.85934,-1.26113,0.254644,-0.001241,-0.129928,1.362026,0.071017,-0.704663,0.13301,1.3449,-1.06935,0.13774
59153382,-0.187413,0.277804,-0.635756,-0.779829,-0.641375,-0.760127,-0.19864,0.853999,-0.282423,-0.58847,0.481989,-0.612158,-0.49454,-0.69423,-0.77848,0.55419
59153383,-1.10997,1.329062,1.516121,1.897587,0.804436,-0.699498,2.257965,0.618607,0.979403,0.504216,-0.017364,-0.896068,1.81688,1.34455,-0.69605,-0.62031
59153385,-0.750265,0.039607,-0.395935,0.300137,-0.037429,-1.05687,0.833826,0.353851,0.036942,0.494892,0.990181,-0.896651,-0.03588,0.29358,-1.03173,0.22482
59153386,-1.049907,1.051947,1.642041,1.365104,1.261972,-1.184015,1.425463,1.507994,-0.534582,1.404916,-0.49997,-0.703108,0.71567,1.68775,-1.1667,0.09846
59153388,-0.905708,0.841302,1.200774,0.547629,0.273695,-1.134556,0.382577,1.930076,-0.536926,-0.282109,1.415239,-0.639414,0.14588,0.3475,-0.92052,1.61633
59153389,-0.468472,0.0457,0.33136,0.585128,0.676326,-0.803725,2.118811,-0.304278,1.265079,-0.667024,-0.627868,-0.968964,1.49635,0.02539,-0.88717,-1.39259
59153390,-0.79019,-0.08292,0.68626,0.442633,0.621422,-1.044216,-0.678137,1.331862,-0.510421,0.921834,-0.202964,-0.889674,-0.41788,0.49204,-1.31403,0.7691
59153391,-0.814673,2.147138,0.255476,0.982616,1.024053,-0.924614,0.478843,0.356314,0.098512,0.671012,0.908618,-0.624618,0.79994,0.37154,-0.7329,0.7737
59153394,-0.538076,0.02166,2.195912,0.637626,-0.110634,-0.252785,0.496817,-1.567173,-0.811144,1.694217,-0.084129,0.773513,-0.35817,2.40718,0.46693,-0.55647
59153397,-0.476574,0.620494,1.523976,0.765122,-0.366854,-0.253116,1.89226,0.764326,-0.514284,1.823245,-0.176162,-0.772462,0.12942,2.26624,-0.40066,-0.79774
59153398,-0.919916,-0.555888,0.750118,0.787622,0.3286,-1.095756,2.515322,0.506777,2.009515,0.401652,0.082676,-0.968964,1.46681,0.81396,-0.97959,-1.02002
59153399,-0.338804,0.105876,0.450653,1.207608,-0.806088,0.186507,2.143301,-0.264749,0.328659,-0.139141,-0.715663,-0.968964,0.88369,1.00738,-0.24562,-1.88368
59153400,-0.743924,-0.527754,2.490632,0.795121,-0.842691,-0.192152,0.676555,-0.790007,-0.811144,0.516831,-0.157301,0.202771,-0.30759,2.08249,0.16223,-0.6579
59153401,0.72487,-0.037457,-0.079386,-0.937324,-0.879293,1.6401,-0.723473,-0.356587,-0.811144,0.075311,0.026232,1.355375,-0.78742,0.08634,1.61725,0.21294
59153402,-0.768407,1.565278,0.519519,1.80009,0.658025,-0.855235,1.744037,0.340417,0.018542,1.270117,-0.842255,-0.836814,1.10061,1.44913,-0.8796,-0.99709
59153403,-0.460604,-0.43819,-1.150595,-0.952324,1.042355,-0.800193,-0.292388,0.496777,-0.811144,0.112286,0.20339,-0.968964,-0.6701,-0.86776,-1.40702,0.61575
59153405,0.879931,-0.641639,-0.814406,-0.217347,-0.696279,0.047587,-0.613411,-0.43293,-0.562238,-0.99695,0.208008,-0.968964,-0.68992,-0.85147,-0.314,-0.32001
59153406,0.331229,-0.586957,-0.962255,-0.292344,-0.44006,0.42876,-0.941087,0.479997,-0.811144,0.343377,0.052122,0.180074,-0.95823,-0.25747,0.16035,0.45087
59153407,1.452471,-0.173663,-0.912906,0.315137,-0.860992,2.116576,-0.657101,0.531176,-0.163989,0.718669,-0.18075,1.474035,-0.32974,0.1891,2.07411,0.07528
59153408,-1.345262,1.256116,0.447609,2.947554,0.603121,-0.823326,0.910996,0.917714,2.846688,0.131746,-1.024909,-0.968964,2.55582,0.33859,-0.90065,-0.80794
59153409,-1.061591,2.659781,-0.201177,1.950085,0.694628,-0.981956,2.279373,-0.120036,3.233574,-0.043829,0.42783,-0.968964,3.00464,0.00171,-0.61961,-0.83698
59153410,-1.020433,-1.270481,-0.441876,2.76006,0.291997,-0.659488,3.367666,-0.103209,2.982523,-0.202682,-0.512878,-0.968964,2.59075,0.59719,-0.73949,-2.2526
59153411,-1.094734,1.60532,0.062356,2.175078,1.701205,-1.075246,2.361076,0.788117,3.233574,-0.305169,-0.036495,-0.853078,3.24123,-0.21002,-0.87746,-0.55729
59153412,-1.069869,0.616045,-0.036283,2.400071,0.969149,-1.1606,1.898773,0.880901,2.736855,0.432732,-0.446504,-0.968964,2.42041,0.37647,-1.05092,-0.85863
59153413,-0.12412,-0.327218,-0.685191,-0.389841,-0.494964,-0.618205,-0.403816,-0.255705,-0.637178,-0.282109,-0.597047,-0.846814,-0.69384,-0.38263,-0.9371,-0.49126
59153414,-2.227249,-1.270481,-1.243168,-1.484807,-1.721158,-1.964099,-0.941087,0.181451,-0.811144,0,-1.024909,-0.968964,-1.79254,-0.37956,-2.36144,-0.26801
59153415,1.274189,-1.270481,-0.917309,0.570128,-0.897595,0.348541,-0.941087,-0.843605,-0.811144,-0.99695,-1.024909,-0.968964,-0.7663,-0.63878,-0.19066,-1.24261
59153416,1.107885,-0.933601,-1.243168,-0.862327,-1.172116,0.096944,-0.693064,-0.385005,-0.598264,-0.022167,-0.639305,-0.968964,-1.22201,-0.51933,-0.38517,-0.93533
59153417,-0.240196,0.275852,0.114577,2.707561,-0.677978,0.788067,0.938232,0.089418,0.140554,-0.99695,-1.024909,-0.968964,1.18047,0.40941,0.00956,-1.50212
59153418,-0.020609,1.772302,-0.734014,0.097643,-1.025705,0.367361,1.594502,-0.817763,0.488944,-0.99695,-0.078427,-0.968964,0.92316,-0.32326,-0.02621,-1.43856
59153419,1.266234,0.780091,-0.800425,-0.352343,-0.989102,1.525935,0.471409,-0.474283,0.290036,-0.99695,-1.024909,-0.968964,0.39788,-0.73789,0.55375,-1.67345
59153420,-0.202355,-0.509785,-0.661277,1.275106,-0.348553,0.126592,-0.086994,-0.641431,-0.08127,-0.99695,-1.024909,-0.968964,0.28131,-0.41656,-0.5565,-1.19459
59153421,-0.045533,-1.270481,-0.814406,1.702593,-0.458361,-0.036524,1.782067,-0.462779,0.07537,-0.99695,-1.024909,-0.968964,0.73024,0.10699,-0.54513,-2.03212
59153422,0.98764,-1.270481,-1.243168,0.037645,-1.263623,0.217417,-0.941087,-1.567173,-0.811144,-0.99695,-1.024909,-0.968964,-1.01607,-0.72516,-0.30567,-1.52968
59153423,-0.510716,0.667731,0.644429,0.750123,0.621422,-0.042562,0.081263,-0.068352,-0.289245,0.432732,-0.263107,-0.528033,0.31014,0.52045,-0.38764,-0.09543
59153424,-0.26738,0.713016,-0.661277,-0.509838,0.273695,-0.637824,0.679485,0.531176,0.244,-0.282109,0.090587,-0.646139,0.32497,-0.56616,-0.76934,0.02131
59153425,-0.336044,1.135802,0.950113,0.427633,2.213645,-0.184556,-0.553833,0.880901,2.130469,-0.282109,-1.024909,-0.621307,1.8191,-0.88762,-0.5953,0.34699
59153426,-0.242133,1.382446,0.187969,-0.194847,1.152163,-0.35572,0.038175,-1.067566,1.643582,-0.99695,-0.18075,-0.602514,1.39899,-1.08545,-0.40157,-0.30776
59153427,0.501144,1.98215,-0.734014,-1.484807,-0.751184,-0.428465,-0.384252,1.711498,-0.176678,-0.99695,-1.024909,0.160923,-0.04585,-1.18515,-0.21627,0.36414
59153428,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59153429,-0.464626,0.804697,0.484872,0.922617,-0.165538,-0.428537,-0.029205,0.236096,0.376296,-0.99695,-1.024909,-0.832008,0.74652,-0.24342,-0.68947,-0.59535
59153430,0.391234,0.780091,0.589788,-0.712331,0.291997,0.020844,0.333209,0.950846,0.018542,-0.99695,-1.024909,-0.968964,0.44208,-0.62108,-0.55254,-0.40336
59153431,0.384071,-0.12016,-0.021197,-0.944824,-0.092333,0.099759,-0.427859,0.853999,0.943192,-0.99695,2.262869,-0.968964,-0.01413,-1.23384,-0.15328,1.43269
59153432,-0.679927,0.69465,1.404436,1.935086,0.456709,-0.137077,-0.941087,3.954799,-0.811144,-0.99695,0.536786,-0.968964,0.38304,-0.15345,-0.80126,2.24684
59153433,-0.163781,-0.825545,-0.835844,-1.177317,-0.641375,-0.766912,-0.775979,0.078591,-0.623018,0.024251,-1.024909,-0.968964,-1.16684,-0.5139,-1.2536,-0.50341
59153435,-0.648104,0.158705,-1.128429,-0.382342,0.767833,-1.109541,-0.941087,0.531176,-0.811144,0.718669,-0.584995,-0.968964,-0.74174,-0.50312,-1.60036,0.41133
59153436,0.190553,-0.722072,-1.024959,-0.367342,-0.31195,-0.516649,-0.121897,0.574,-0.603723,-0.282109,-1.024909,-0.968964,-0.60304,-0.54808,-1.04288,-0.61385
59153437,0.362846,-0.165095,-1.089461,-1.162317,-0.05573,-0.723393,-0.021708,-0.168274,-0.464454,-0.172134,-1.024909,-0.968964,-0.59271,-0.72377,-1.08086,-0.80605
59153438,0.319839,0.203367,-0.790586,-0.547336,-0.531567,0.109753,0.588068,0.284312,-0.305554,-0.99695,-1.024909,-0.968964,0.02789,-0.72182,-0.55968,-1.03581
59153439,1.52642,-0.012797,-0.978672,-1.39481,-1.208719,-0.200869,-0.290286,-1.567173,-0.541496,-0.337097,-0.619274,-0.968964,-1.02717,-0.55965,-0.25678,-1.45823
59153440,-0.363082,-0.134019,-0.763964,-0.487338,-0.568169,-0.535318,-0.751763,-0.068352,-0.811144,1.147573,-0.41248,-0.348634,-1.14171,0.30991,-0.70322,-0.07739
59153441,0.633131,-1.270481,-0.980379,-1.139818,0.017476,0.303027,-0.941087,0.125044,-0.811144,-0.337097,-1.024909,-0.67738,-1.02682,-0.93119,-0.53532,-0.38453
59153442,1.530149,0.124878,-1.03102,-0.877326,-0.879293,-0.303018,-0.341766,-0.573218,-0.811144,-0.99695,-1.024909,-0.874807,-0.72532,-0.91504,-0.39724,-1.13382
59153443,0.24266,-1.270481,-1.243168,-0.232346,-0.641375,-0.101361,-0.581611,-1.567173,-0.811144,-0.043829,-1.024909,-0.968964,-1.03975,-0.30827,-0.72653,-1.42087
59153444,-0.380549,0.330078,0.752718,0.330136,1.188766,0.233246,1.932988,0.495307,2.510605,-0.99695,-0.709415,-0.968964,2.32127,-0.5304,-0.37978,-1.06852
59153445,-0.438323,1.349694,1.246032,0.607627,1.390081,0.042552,2.03086,0.950846,1.258247,-0.99695,-1.024909,-0.968964,2.18752,-0.13037,-0.5394,-0.84747
59153446,0.501086,-0.339629,-0.800425,-1.019822,-0.9708,-0.161693,-0.285735,0.38478,-0.313333,-0.99695,-0.345911,-0.968964,-0.63964,-0.95141,-0.61326,-0.38421
59153447,0.06884,-1.270481,-0.720958,-0.794829,-0.586471,-0.644542,-0.614666,-0.168274,-0.811144,0.228492,-1.024909,-0.968964,-1.23318,-0.19195,-1.12169,-0.74525
59153450,0.144668,-0.182101,-1.243168,-0.307344,-0.677978,-0.257745,-0.283712,0.231412,0.247287,-0.99695,-1.024909,-0.968964,-0.0822,-1.10221,-0.79219,-0.79339
59153451,-0.300993,-0.563034,-0.058227,-0.142349,0.145586,0.18624,-0.143374,0.016487,0.273473,-0.667024,-0.446504,-0.299401,0.15921,-0.51438,-0.2658,-0.2186
59153452,0.590124,-1.270481,-0.823864,-0.787329,-0.934198,-0.135698,-0.235532,-0.924821,-0.0022,0.228492,-1.024909,-0.968964,-0.86362,-0.1704,-0.58274,-1.47198
59153453,1.124236,0.413917,-1.053715,-1.162317,-1.025705,0.214795,-0.455641,-0.950012,-0.25802,-0.337097,-1.024909,-0.968964,-0.65543,-0.71766,-0.23162,-1.32265
59153454,-0.174936,-0.307968,-0.70007,-0.089851,-0.000826,-0.524659,-0.318311,-0.911439,-0.101544,-0.99695,-1.024909,-0.065054,-0.00169,-0.76324,-0.50377,-0.7097
59153455,0.64367,-1.270481,-0.4548,-0.817328,-0.238744,-0.180941,0.466051,-0.068352,0.209145,-0.99695,-1.024909,-0.67738,-0.10583,-0.74595,-0.51564,-1.11855
59153456,0.160227,0.563641,-0.910659,-0.412341,-0.549868,-0.434883,-0.664477,0.029397,-0.811144,-0.217124,-0.400231,-0.336227,-0.66216,-0.48858,-0.48503,-0.02777
59153457,0.884658,-0.333465,-1.12048,-0.502338,-0.897595,-0.121586,-0.29444,-0.491097,-0.319945,-0.401249,-0.554519,-0.968964,-0.65344,-0.61503,-0.44923,-0.95417
59153459,-0.34764,-0.314471,-0.50258,-0.719831,-0.05573,-0.342434,-0.719223,0.417752,-0.558349,-0.99695,0.039883,-0.455379,-0.52276,-0.98986,-0.70561,0.53666
59153460,-0.835076,0.158705,-0.190534,-0.674832,-0.165538,-0.926955,-0.807131,1.204232,-0.811144,1.652167,0.729804,-0.562713,-1.23736,0.51251,-1.05903,1.23393
59153461,4.135098,-0.46197,-0.988591,-1.027321,-1.22702,2.299519,-0.736486,-0.843605,-0.811144,-0.376167,-0.661724,-0.548541,-1.05002,-0.7043,1.72983,-1.53665
59153463,-2.227249,-1.270481,-1.243168,-1.484807,-1.721158,-1.964099,2.335675,-1.567173,-0.811144,-0.99695,-1.024909,-0.968964,-0.73907,0.06081,-2.13341,-2.21584
59153464,-0.504169,-0.173663,1.495732,-0.10485,-1.519843,-0.660213,0.701369,-1.567173,-0.811144,3.292097,-1.024909,-0.813118,-1.32249,3.10273,-0.59788,-1.98518
59153466,-0.278271,-1.270481,1.232721,1.012615,-0.403457,0.074529,0.151167,0.181451,-0.811144,-0.99695,-1.024909,-0.795135,-0.10688,0.46285,-0.50976,-0.83234
59153467,-0.552138,0.039607,0.868881,0.630127,-1.062308,-0.612062,0.609411,-0.760116,-0.250027,0.289764,0.407838,-0.843421,-0.23941,1.08677,-0.5116,-0.67851
59153468,-0.20805,-0.655309,-0.045157,0.487631,-1.080609,0.06286,-0.100339,-1.042586,-0.811144,1.732443,-1.024909,-0.653647,-1.00874,1.46816,-0.35919,-1.45269
59153469,0.388474,-0.173663,1.053444,-0.247346,-1.080609,0.650931,-0.460917,1.430469,-0.654068,0.636972,-1.024909,-0.968964,-0.76176,0.77443,-0.19259,-0.40623
59153470,0.468471,-1.270481,0.359417,0.82512,-0.897595,0.037187,0.846238,-0.068352,-0.584866,0.718669,-1.024909,0.124475,-0.38859,1.32168,0.18967,-1.32722
59153471,0.617514,-0.321797,0.327937,-0.014853,-1.025705,0.390441,0.176968,-0.795721,-0.430465,-0.24006,-0.80181,-0.968964,-0.3928,0.34477,-0.10054,-1.41678
59153472,-0.020022,-0.544894,0.143466,1.17011,-1.48324,-0.543167,0.856293,-0.654847,0.008039,0,-1.024909,-0.78065,-0.01371,0.92939,-0.47494,-1.8179
59153473,-0.194076,-1.270481,-0.029864,0.562629,-1.09891,0.001686,0.335255,-1.567173,-0.443442,1.147573,-1.024909,-0.968964,-0.76217,1.2627,-0.50303,-1.96852
59153474,0.390118,0.802624,0.97391,0.20264,-0.751184,0.413886,-0.137353,0.064876,-0.607636,-0.337097,-1.024909,-0.968964,-0.10021,0.3862,-0.14526,-0.87175
59153475,0.784552,-0.091402,2.127786,0.577628,-1.263623,0.566974,-0.245043,0.531176,-0.493911,0.841213,0.052122,-0.111808,-0.55958,1.65074,0.72292,-0.14988
59153476,-0.512917,-0.541154,1.331867,1.650095,-0.604772,-0.385239,-0.080523,-1.567173,0.267448,-0.043829,-1.024909,-0.397527,0.28272,1.08965,-0.24207,-1.41854
59153477,-0.428195,0.736461,2.830069,1.635095,-1.446637,-1.964099,1.674574,-0.13648,0.239432,0,-1.024909,-0.968964,0.64829,2.16973,-0.96585,-1.68483
59153478,0.882456,-0.105959,0.743777,0.562629,-0.842691,1.776938,0.225522,0.168304,-0.280689,-0.209166,-0.342615,-0.925085,0.04082,0.46813,0.71148,-0.93615
59153479,-0.07574,2.266755,0.190008,0.997615,-0.860992,0.100758,1.405905,-0.43293,-0.545917,-0.99695,-0.173076,-0.968964,0.81974,0.29659,-0.12636,-1.09764
59153480,-0.304486,-0.233928,0.942471,0.360135,-0.696279,-0.109537,0.958819,-0.843605,0.214278,0.228492,-1.024909,-0.968964,0.19725,0.96556,-0.47079,-1.70383
59153482,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59153483,-0.850811,-1.270481,1.576765,0.412633,-1.263623,-0.808782,-0.26493,-1.567173,-0.421292,2.219835,-0.424257,0.537552,-1.18892,2.4717,-0.05713,-0.85808
59153484,0.801139,-1.270481,-1.243168,0.465132,-1.080609,0.917387,2.63669,-1.567173,1.991496,-0.99695,-1.024909,-0.968964,1.34284,-0.2794,0.32681,-3.26072
59153485,-0.094851,1.559308,-1.243168,1.230108,-0.586471,0.942068,1.295023,-0.716491,1.481925,-0.99695,-1.024909,-0.968964,1.72923,-0.61972,0.13839,-1.93556
59153486,-0.556835,0.16596,-0.589072,1.590096,-0.147237,-0.460397,1.082401,0.415519,0.735366,-0.58847,-0.340955,-0.968964,1.02823,-0.1034,-0.75274,-0.80697
59153487,-2.227249,-1.270481,-0.428521,-1.484807,-1.721158,-1.964099,-0.034749,-0.168274,0.565781,-0.00717,1.057351,0.160923,-1.05933,-0.0129,-1.28163,0.58874
59153488,-0.060358,0.376486,-0.742643,-0.194847,-0.751184,-0.430686,-0.399588,-0.365828,-0.673744,0.774613,-0.826389,-0.758307,-0.77371,0.25608,-0.71506,-0.74699
59153490,-0.28787,-0.814063,-0.524362,0.20264,-0.824389,-0.669046,0.49187,-0.401424,-0.588499,0.790153,0.046842,-0.880346,-0.77283,0.69167,-0.82583,-0.75679
59153491,-0.623004,-0.581968,1.16683,-0.172348,-0.787786,-0.945448,0.229989,-0.13648,-0.394163,0.952617,-0.504344,-0.968964,-0.73513,1.23964,-1.02954,-0.72016
59153492,-0.088804,0.004199,-0.30319,0.735123,-1.22702,-0.645613,-0.424749,-0.33285,-0.811144,3.292097,-1.024909,-0.968964,-1.37348,2.09619,-0.80902,-1.19676
59153493,-0.976662,0.641538,-0.616516,2.355072,-0.549868,-0.793205,0.379778,-0.790007,1.446373,-0.043829,-1.024909,-0.968964,1.2144,0.24085,-0.84939,-1.48782
59153494,-0.853482,-1.270481,-1.243168,0.20264,1.280273,-0.480062,0.656334,-0.255705,1.615687,0.308412,-1.024909,-0.968964,0.85846,-0.67627,-1.23976,-1.03
59153495,-1.030414,1.945188,-0.317433,1.740092,0.877642,-0.757046,-0.367378,-0.613378,0.806743,-0.52039,0.749744,-0.558096,1.23986,-0.52915,-0.60696,0.57264
59153496,-0.987142,0.234726,-0.552789,2.580065,0.731231,-0.78323,2.372083,1.130705,2.424631,0.254022,0.797068,-0.968964,2.27028,0.30893,-0.76269,-0.39044
59153497,-1.022106,0.173289,2.396746,1.80759,1.188766,-0.908846,2.070886,0.618607,1.169943,0.17279,0.968744,-0.592335,1.6947,1.36044,-0.53377,0.13609
59153498,-1.04703,-0.533557,1.175316,1.4701,0.786135,-0.387738,2.519993,1.123018,0.301154,0.89023,-0.04885,0.372777,1.12769,1.6692,-0.14536,-0.3267
59153499,-1.164133,0.679875,0.298057,1.537598,0.621422,-1.069155,1.43562,0.801931,0.862533,-0.00717,-0.04885,-0.968964,1.3135,0.39205,-1.13949,-0.28385
59153500,-1.582404,2.357453,2.468003,3.870025,0.237093,-0.87499,1.932581,1.518635,0.151884,2.219835,-1.024909,-0.968964,1.67606,3.19902,-0.82341,-0.83225
59153501,0.567813,0.927801,-1.068601,0.345136,-0.714581,0.470521,0.155607,-0.547142,0.438444,-0.99695,-1.024909,-0.968964,0.54634,-0.82075,-0.11205,-1.37787
59153502,1.316081,-0.173663,-1.016877,0.097643,-1.263623,0.578967,-0.300517,-0.401424,0.405313,-0.99695,-1.024909,-0.968964,-0.03227,-0.82964,0.08798,-1.44994
59153503,-0.156823,0.804697,-0.242724,-0.209847,0.3286,-0.210653,0.919986,-0.144563,0.602544,-0.568046,-1.024909,-0.968964,0.82761,-0.47085,-0.70242,-1.09422
59153504,0.02049,0.69465,-1.097695,0.307637,-0.677978,-0.765214,0.249822,0.817315,-0.29259,-0.217124,-1.024909,-0.968964,-0.04266,-0.32753,-1.00129,-0.6964
59153505,0.165746,-0.425263,-0.957327,-1.034821,-0.824389,-0.625159,-0.55158,0.08507,-0.649759,0.289764,-1.024909,-0.968964,-1.10792,-0.31417,-1.04355,-0.69547
59153506,0.930307,-0.728376,-1.243168,-0.884826,-1.044006,-0.268824,-0.183791,-0.634574,-0.811144,0.075311,-1.024909,-0.968964,-1.13113,-0.30057,-0.63294,-1.33311
59153507,0.259981,-0.583639,-1.113859,-0.524837,-0.696279,-0.725629,0.297224,-0.098329,-0.811144,0.718669,-1.024909,-0.968964,-0.9481,0.19489,-1.03318,-1.14929
59153508,0.765735,-0.127132,-0.64576,0.105143,-0.806088,0.01898,-0.601855,-1.283613,-0.590272,-0.99695,-1.024909,-0.848443,-0.43718,-0.58569,-0.30132,-1.28451
59153509,0.324125,0.285664,-1.041189,-0.209847,-0.18384,-0.430205,-0.033783,-0.604628,-0.552696,-0.63953,-0.766778,-0.782206,-0.22758,-0.67675,-0.68836,-0.82407
59153510,0.42834,-0.484428,-1.003566,-0.974823,-0.677978,-0.291018,-0.941087,-1.100873,-0.476409,0.075311,-1.024909,-0.791727,-1.03926,-0.5106,-0.66508,-0.98619
59153511,0.578499,0.543486,-1.243168,-1.484807,-0.385155,0.004913,-0.941087,-0.790007,0.659663,-0.99695,-1.024909,-0.968964,-0.14193,-1.65211,-0.54345,-0.82778
59153512,0.256135,0.144414,-1.243168,-0.644833,-0.494964,-0.348589,-0.941087,-0.551843,-0.811144,0.432732,-1.024909,-0.742987,-0.99588,-0.3788,-0.7516,-0.66308
59153513,0.155501,-0.26701,-0.929842,-1.094819,-0.842691,-0.962862,-0.39496,1.625967,-0.811144,0,-1.024909,-0.968964,-1.06129,-0.50708,-1.30936,-0.09722
59153514,-0.056747,0.346541,-0.74362,-0.397341,-0.385155,-0.79869,0.226619,0.853999,-0.811144,-0.337097,-1.024909,-0.968964,-0.39272,-0.37566,-1.16082,-0.49424
59153515,0.668623,-0.811099,-1.243168,-0.689832,-0.751184,-0.145136,-0.244518,-0.613378,-0.566935,-0.99695,-1.024909,-0.968964,-0.68062,-0.94567,-0.66492,-1.1811
59153516,0.210398,-0.198591,-1.016877,-0.884826,-0.513265,-0.717277,-0.941087,1.930076,-0.524792,-0.99695,-1.024909,-0.968964,-0.69,-1.32546,-1.23258,0.31217
59153517,0.441756,-1.270481,-0.644163,-0.697332,-1.025705,-0.535859,0.140764,-1.567173,-0.811144,-0.99695,-1.024909,-0.968964,-0.88066,-0.39993,-0.79139,-1.69549
59153518,0.255313,-0.913184,-1.080239,-0.794829,-0.824389,-0.666559,-0.733292,0.022485,-0.496991,-0.99695,-0.608457,-0.968964,-0.90402,-1.05396,-1.01468,-0.42343
59153519,-0.176874,-0.596721,-1.243168,-1.102319,0.035777,-0.647093,-0.941087,0.006589,-0.811144,-0.077869,-1.024909,-0.968964,-1.02948,-0.89042,-1.31285,-0.28364
